"state","item","date","meanPrice"
"Kebbi","Rice Local",2011-01-01,116.37459564209
"Kebbi","Rice Local",2011-02-01,105.215934753418
"Kebbi","Rice Local",2011-03-01,100.959396362305
"Kebbi","Rice Local",2011-04-01,117.044563293457
"Kebbi","Rice Local",2011-05-01,129.949829101562
"Kebbi","Rice Local",2011-06-01,125.911254882812
"Kebbi","Rice Local",2011-07-01,122.278564453125
"Kebbi","Rice Local",2011-08-01,117.566513061523
"Kebbi","Rice Local",2011-09-01,142.865646362305
"Kebbi","Rice Local",2011-10-01,121.779106140137
"Kebbi","Rice Local",2011-11-01,117.078132629395
"Kebbi","Rice Local",2012-01-01,113.93367767334
"Kebbi","Rice Local",2012-02-01,114.802230834961
"Kebbi","Rice Local",2012-03-01,121.528213500977
"Kebbi","Rice Local",2012-04-01,111.197334289551
"Kebbi","Rice Local",2012-06-01,148.016540527344
"Kebbi","Rice Local",2012-07-01,137.688873291016
"Kebbi","Rice Local",2012-08-01,139.265014648438
"Kebbi","Rice Local",2012-09-01,142.853240966797
"Kebbi","Rice Local",2012-10-01,146.372909545898
"Kebbi","Rice Local",2012-11-01,125.260955810547
"Kebbi","Rice Local",2012-12-01,112.63512802124
"Kebbi","Sorghum",2009-01-01,49.354455947876
"Kebbi","Sorghum",2009-02-01,47.7815084457397
"Kebbi","Sorghum",2009-03-01,44.5837650299072
"Kebbi","Sorghum",2009-04-01,48.6168479919434
"Kebbi","Sorghum",2009-05-01,50.4081687927246
"Kebbi","Sorghum",2009-06-01,51.0764739990234
"Kebbi","Sorghum",2009-09-01,70.1462262471517
"Kebbi","Sorghum",2009-11-01,71.9081192016602
"Kebbi","Sorghum",2009-12-01,56.8474960327148
"Kebbi","Sorghum",2010-01-01,55.1636791229248
"Kebbi","Sorghum",2010-02-01,47.9213333129883
"Kebbi","Sorghum",2010-03-01,54.2198600769043
"Kebbi","Sorghum",2010-04-01,54.3511180877686
"Kebbi","Sorghum",2010-05-01,57.364164352417
"Kebbi","Sorghum",2010-06-01,88.360013961792
"Kebbi","Sorghum",2010-07-01,49.915111541748
"Kebbi","Sorghum",2010-08-01,56.5159606933594
"Kebbi","Sorghum",2010-09-01,46.0969123840332
"Kebbi","Sorghum",2010-10-01,42.3803806304932
"Kebbi","Sorghum",2010-11-01,57.8817768096924
"Kebbi","Sorghum",2010-12-01,59.9499797821045
"Kebbi","Sorghum",2011-01-01,50.407901763916
"Kebbi","Sorghum",2011-02-01,47.8991546630859
"Kebbi","Sorghum",2011-03-01,52.0749359130859
"Kebbi","Sorghum",2011-04-01,53.4401092529297
"Kebbi","Sorghum",2011-05-01,59.2982444763184
"Kebbi","Sorghum",2011-06-01,52.8755836486816
"Kebbi","Sorghum",2011-07-01,55.2119216918945
"Kebbi","Sorghum",2011-08-01,63.7902679443359
"Kebbi","Sorghum",2011-09-01,64.0039825439453
"Kebbi","Sorghum",2011-10-01,55.8104438781738
"Kebbi","Sorghum",2011-11-01,55.0461692810059
"Kebbi","Sorghum",2012-01-01,48.3166351318359
"Kebbi","Sorghum",2012-02-01,57.2739486694336
"Kebbi","Sorghum",2012-03-01,58.8246231079102
"Kebbi","Sorghum",2012-04-01,61.3496894836426
"Kebbi","Sorghum",2012-05-01,59.3055191040039
"Kebbi","Sorghum",2012-06-01,58.2779655456543
"Kebbi","Sorghum",2012-07-01,66.6157836914062
"Kebbi","Sorghum",2012-08-01,62.5050392150879
"Kebbi","Sorghum",2012-09-01,64.0156097412109
"Kebbi","Sorghum",2012-10-01,65.7931060791016
"Kebbi","Sorghum",2012-11-01,61.3453521728516
"Kebbi","Sorghum",2012-12-01,66.2936325073242
"Kogi","Cement Dangote",2011-05-01,3737.5
"Kogi","Cement Dangote",2011-06-01,1908.33337402344
"Kogi","Cement Dangote",2011-08-01,1595.82995605469
"Kogi","Cement Dangote",2012-01-01,1760
"Kogi","Cement Dangote",2012-03-01,1793.33337402344
"Kogi","Cement Dangote",2012-06-01,3645
"Kogi","Cement Dangote",2012-08-01,1822.21997070312
"Kogi","Cement Dangote",2012-10-01,1641.67004394531
"Kogi","Cement Dangote",2012-12-01,3800
"Kogi","Drink Swan Water Bottle",2010-04-01,77.5
"Kogi","Drink Swan Water Bottle",2010-07-01,67.5
"Kogi","Drink Swan Water Bottle",2010-10-01,103.834999084473
"Kogi","Drink Swan Water Bottle",2011-02-01,80.8300018310547
"Kogi","Drink Swan Water Bottle",2011-03-01,82.5
"Kogi","Drink Swan Water Bottle",2011-11-01,96.6699981689453
"Kogi","Maize White",2010-01-01,90.8963394165039
"Kogi","Maize White",2010-03-01,68.7074851989746
"Kogi","Maize White",2010-04-01,90.5659408569336
"Kogi","Maize White",2010-05-01,85.3419723510742
"Kogi","Maize White",2010-06-01,85.5329627990723
"Kogi","Maize White",2010-07-01,90.4979095458984
"Kogi","Maize White",2010-08-01,78.732234954834
"Kogi","Maize White",2010-09-01,65.3913059234619
"Kogi","Maize White",2010-10-01,85.6897964477539
"Kogi","Maize White",2010-11-01,83.9144020080566
"Kogi","Maize White",2010-12-01,87.4065246582031
"Kogi","Maize White",2011-01-01,82.1520004272461
"Kogi","Maize White",2011-02-01,71.7314605712891
"Kogi","Maize White",2011-03-01,84.7810974121094
"Kogi","Maize White",2011-04-01,94.3178329467773
"Kogi","Maize White",2011-05-01,95.2626113891602
"Kogi","Maize White",2011-06-01,73.414306640625
"Kogi","Maize White",2011-07-01,83.2835845947266
"Kogi","Maize White",2011-08-01,91.036979675293
"Kogi","Maize White",2011-09-01,89.0099029541016
"Kogi","Maize White",2011-10-01,91.1638565063477
"Kogi","Maize White",2011-11-01,82.4488220214844
"Kogi","Maize White",2011-12-01,80.0304870605469
"Kogi","Maize White",2012-01-01,82.2619018554688
"Kogi","Maize White",2012-02-01,101.280265808105
"Kogi","Maize White",2012-03-01,82.9591979980469
"Kogi","Maize White",2012-04-01,100.825317382812
"Kogi","Maize White",2012-05-01,95.2789688110352
"Kogi","Maize White",2012-06-01,90.5283660888672
"Kogi","Maize White",2012-07-01,95.6171722412109
"Kogi","Maize White",2012-09-01,89.0009918212891
"Kogi","Maize White",2012-11-01,76.4813385009766
"Kogi","Maize Yellow",2010-01-01,96.543758392334
"Kogi","Maize Yellow",2010-03-01,82.3693962097168
"Kogi","Maize Yellow",2010-04-01,87.5769462585449
"Kogi","Maize Yellow",2010-05-01,99.7304611206055
"Kogi","Maize Yellow",2010-06-01,89.1747436523438
"Kogi","Maize Yellow",2010-07-01,120.879112243652
"Kogi","Maize Yellow",2010-08-01,76.6051177978516
"Kogi","Maize Yellow",2010-09-01,72.1587944030762
"Kogi","Maize Yellow",2010-10-01,87.4403839111328
"Kogi","Maize Yellow",2010-11-01,110.665660858154
"Kogi","Maize Yellow",2010-12-01,121.726364135742
"Kogi","Maize Yellow",2011-01-01,86.0901031494141
"Kogi","Maize Yellow",2011-02-01,70.6782608032227
"Kogi","Maize Yellow",2011-03-01,89.0138168334961
"Kogi","Maize Yellow",2011-04-01,92.3649215698242
"Kogi","Maize Yellow",2011-05-01,86.8783721923828
"Kogi","Maize Yellow",2011-06-01,79.8949966430664
"Kogi","Maize Yellow",2011-07-01,76.5648880004883
"Kogi","Maize Yellow",2011-08-01,86.5007858276367
"Kogi","Maize Yellow",2011-09-01,87.8385238647461
"Kogi","Maize Yellow",2011-10-01,95.8732604980469
"Kogi","Maize Yellow",2011-11-01,81.4307556152344
"Kogi","Maize Yellow",2011-12-01,76.821533203125
"Kogi","Maize Yellow",2012-01-01,81.1839141845703
"Kogi","Maize Yellow",2012-02-01,104.866508483887
"Kogi","Maize Yellow",2012-03-01,80.7513580322266
"Kogi","Maize Yellow",2012-04-01,95.4256134033203
"Kogi","Maize Yellow",2012-05-01,78.9436950683594
"Kogi","Maize Yellow",2012-06-01,87.0195236206055
"Kogi","Maize Yellow",2012-07-01,99.4274291992188
"Kogi","Maize Yellow",2012-09-01,87.8467330932617
"Kogi","Maize Yellow",2012-11-01,75.3314514160156
"Kogi","Maize Yellow",2012-12-01,65.6205444335938
"Kogi","Rice Imported",2010-01-01,228.383720397949
"Kogi","Rice Imported",2010-03-01,182.752311706543
"Kogi","Rice Imported",2010-04-01,198.292335510254
"Kogi","Rice Imported",2010-05-01,191.661338806152
"Kogi","Rice Imported",2010-06-01,182.382164001465
"Kogi","Rice Imported",2010-07-01,232.628730773926
"Kogi","Rice Imported",2010-08-01,200.707580566406
"Kogi","Rice Imported",2010-09-01,195.490608215332
"Kogi","Rice Imported",2010-10-01,229.787246704102
"Kogi","Rice Imported",2010-11-01,225.481750488281
"Kogi","Rice Imported",2010-12-01,209.814788818359
"Kogi","Rice Imported",2011-01-01,207.317642211914
"Kogi","Rice Imported",2011-02-01,208.374160766602
"Kogi","Rice Imported",2011-03-01,177.611633300781
"Kogi","Rice Imported",2011-04-01,204.207702636719
"Kogi","Rice Imported",2011-05-01,192.93180847168
"Kogi","Rice Imported",2011-06-01,183.221725463867
"Kogi","Rice Imported",2011-07-01,192.391632080078
"Kogi","Rice Imported",2011-08-01,216.663955688477
"Kogi","Rice Imported",2011-09-01,217.932876586914
"Kogi","Rice Imported",2011-10-01,204.352447509766
"Kogi","Rice Imported",2011-11-01,267.582855224609
"Kogi","Rice Imported",2011-12-01,214.075561523438
"Kogi","Rice Imported",2012-01-01,224.536285400391
"Kogi","Rice Imported",2012-02-01,247.932556152344
"Kogi","Rice Imported",2012-03-01,209.680740356445
"Kogi","Rice Imported",2012-04-01,224.37451171875
"Kogi","Rice Imported",2012-06-01,230.542953491211
"Kogi","Rice Imported",2012-07-01,235.610641479492
"Kogi","Rice Imported",2012-09-01,217.980377197266
"Kogi","Rice Imported",2012-10-01,272.325805664062
"Kogi","Rice Imported",2012-11-01,217.615310668945
"Kogi","Rice Imported",2012-12-01,155.615463256836
"Kogi","Rice Local",2010-01-01,147.718215942383
"Kogi","Rice Local",2010-03-01,132.366424560547
"Kogi","Rice Local",2010-04-01,145.151893615723
"Kogi","Rice Local",2010-05-01,120.486869812012
"Kogi","Rice Local",2010-06-01,130.978950500488
"Kogi","Rice Local",2010-07-01,151.66072845459
"Kogi","Rice Local",2010-09-01,122.922618865967
"Kogi","Rice Local",2010-11-01,152.162155151367
"Kogi","Rice Local",2010-12-01,156.032157897949
"Kogi","Rice Local",2011-01-01,138.421859741211
"Kogi","Rice Local",2011-02-01,133.606475830078
"Kogi","Rice Local",2011-03-01,150.407608032227
"Kogi","Rice Local",2011-04-01,137.17155456543
"Kogi","Rice Local",2011-05-01,131.729797363281
"Kogi","Rice Local",2011-06-01,129.007034301758
"Kogi","Rice Local",2011-07-01,134.01823425293
"Kogi","Rice Local",2011-08-01,136.31867980957
"Kogi","Rice Local",2011-09-01,164.100006103516
"Kogi","Rice Local",2011-10-01,138.591125488281
"Kogi","Rice Local",2011-11-01,148.404815673828
"Kogi","Rice Local",2011-12-01,145.553787231445
"Kogi","Rice Local",2012-01-01,167.813888549805
"Kogi","Rice Local",2012-02-01,145.607803344727
"Kogi","Rice Local",2012-03-01,134.497100830078
"Kogi","Rice Local",2012-04-01,144.727416992188
"Kogi","Rice Local",2012-05-01,131.770172119141
"Kogi","Rice Local",2012-06-01,150.295227050781
"Kogi","Rice Local",2012-07-01,195.055114746094
"Kogi","Rice Local",2012-10-01,185.58952331543
"Kogi","Rice Local",2012-11-01,157.700149536133
"Kogi","Rice Local",2012-12-01,149.626480102539
"Kogi","Sorghum",2010-01-01,93.0571899414062
"Kogi","Sorghum",2010-03-01,80.7537002563477
"Kogi","Sorghum",2010-04-01,106.893539428711
"Kogi","Sorghum",2010-05-01,71.2871246337891
"Kogi","Sorghum",2010-06-01,75.0227584838867
"Kogi","Sorghum",2010-07-01,109.355400085449
"Kogi","Sorghum",2010-08-01,87.8777732849121
"Kogi","Sorghum",2010-09-01,76.6665306091309
"Kogi","Sorghum",2010-10-01,84.0336074829102
"Kogi","Sorghum",2010-11-01,94.4029006958008
"Kogi","Sorghum",2010-12-01,100.716690063477
"Kogi","Sorghum",2011-01-01,72.0606079101562
"Kogi","Sorghum",2011-02-01,83.9809188842773
"Kogi","Sorghum",2011-03-01,88.4348907470703
"Kogi","Sorghum",2011-04-01,103.346519470215
"Kogi","Sorghum",2011-05-01,95.2977142333984
"Kogi","Sorghum",2011-06-01,79.7503433227539
"Kogi","Sorghum",2011-07-01,78.5592041015625
"Kogi","Sorghum",2011-08-01,94.648567199707
"Kogi","Sorghum",2011-09-01,85.1627578735352
"Kogi","Sorghum",2011-10-01,97.6669311523438
"Kogi","Sorghum",2011-11-01,88.9477691650391
"Kogi","Sorghum",2011-12-01,89.7901077270508
"Kogi","Sorghum",2012-01-01,82.0573501586914
"Kogi","Sorghum",2012-02-01,108.885223388672
"Kogi","Sorghum",2012-03-01,87.5762023925781
"Kogi","Sorghum",2012-04-01,101.977493286133
"Kogi","Sorghum",2012-05-01,95.3043441772461
"Kogi","Sorghum",2012-06-01,92.6584243774414
"Kogi","Sorghum",2012-07-01,101.822303771973
"Kogi","Sorghum",2012-09-01,85.1869430541992
"Kogi","Sorghum",2012-11-01,85.1379089355469
"Kogi","Sorghum",2012-12-01,82.9163665771484
"Kwara","Cement Dangote",2010-04-01,1626.67004394531
"Kwara","Cement Dangote",2010-07-01,1593.32995605469
"Kwara","Cement Dangote",2010-09-01,1704
"Kwara","Cement Dangote",2011-01-01,1715
"Kwara","Cement Dangote",2011-03-01,2100
"Kwara","Cement Dangote",2011-04-01,2570.830078125
"Kwara","Cement Dangote",2011-05-01,2300
"Kwara","Cement Dangote",2011-06-01,1941.66662597656
"Kwara","Cement Dangote",2011-07-01,1795.8349609375
"Kwara","Cement Dangote",2011-09-01,1824.17004394531
"Kwara","Cement Dangote",2011-11-01,1789.72338867188
"Kwara","Cement Dangote",2011-12-01,1770.18994140625
"Kwara","Cement Dangote",2012-01-01,2079.48999023438
"Kwara","Cement Dangote",2012-02-01,2075
"Kwara","Cement Dangote",2012-03-01,1965
"Kwara","Cement Dangote",2012-04-01,1910
"Kwara","Cement Dangote",2012-06-01,1876.0400390625
"Kwara","Cement Dangote",2012-08-01,1820.82995605469
"Kwara","Cement Dangote",2012-10-01,1875
"Kwara","Cement Dangote",2012-11-01,1790
"Kwara","Drink Swan Water Bottle",2010-12-01,78.3300018310547
"Kwara","Drink Swan Water Bottle",2011-01-01,78.75
"Kwara","Drink Swan Water Bottle",2011-02-01,85.0028610229492
"Kwara","Drink Swan Water Bottle",2011-05-01,101.25
"Kwara","Drink Swan Water Bottle",2011-08-01,91.25
"Kwara","Drink Swan Water Bottle",2011-10-01,108.5
"Kwara","Drink Swan Water Bottle",2012-04-01,117.084999084473
"Kwara","Drink Swan Water Bottle",2012-07-01,118.5
"Kwara","Maize White",2009-06-01,58.8510856628418
"Kwara","Maize White",2010-01-01,62.7413749694824
"Kwara","Maize White",2010-03-01,70.2922668457031
"Kwara","Maize White",2010-04-01,69.6864166259766
"Kwara","Maize White",2010-05-01,57.2337036132812
"Kwara","Maize White",2010-06-01,61.0647850036621
"Kwara","Maize White",2010-07-01,70.6845970153809
"Kwara","Maize White",2010-09-01,61.5435791015625
"Kwara","Maize White",2010-11-01,64.2927780151367
"Kwara","Maize White",2010-12-01,62.5422592163086
"Kwara","Maize White",2011-01-01,60.1173057556152
"Kwara","Maize White",2011-02-01,69.2720336914062
"Kwara","Maize White",2011-03-01,61.6591911315918
"Kwara","Maize White",2011-04-01,61.3882713317871
"Kwara","Maize White",2011-05-01,76.5551834106445
"Kwara","Maize White",2011-06-01,71.2867431640625
"Kwara","Maize White",2011-07-01,81.6692733764648
"Kwara","Maize White",2011-08-01,65.7217254638672
"Kwara","Maize White",2011-09-01,82.6572952270508
"Kwara","Maize White",2011-10-01,68.8554611206055
"Kwara","Maize White",2011-11-01,72.143913269043
"Kwara","Maize White",2011-12-01,66.7119140625
"Kwara","Maize White",2012-01-01,72.7224273681641
"Kwara","Maize White",2012-02-01,76.2672729492188
"Kwara","Maize White",2012-03-01,65.8155212402344
"Kwara","Maize White",2012-04-01,63.6787567138672
"Kwara","Maize White",2012-05-01,76.5765228271484
"Kwara","Maize White",2012-06-01,89.6762924194336
"Kwara","Maize White",2012-07-01,67.9059066772461
"Kwara","Maize White",2012-08-01,69.8112487792969
"Kwara","Maize White",2012-09-01,82.6334991455078
"Kwara","Maize White",2012-10-01,74.4639739990234
"Kwara","Maize White",2012-11-01,68.1306610107422
"Kwara","Maize Yellow",2010-01-01,77.5305099487305
"Kwara","Maize Yellow",2010-03-01,70.3268489837646
"Kwara","Maize Yellow",2010-05-01,58.1052627563477
"Kwara","Maize Yellow",2010-06-01,69.9029083251953
"Kwara","Maize Yellow",2010-09-01,62.7012825012207
"Kwara","Maize Yellow",2010-11-01,65.0118179321289
"Kwara","Maize Yellow",2010-12-01,64.5048828125
"Kwara","Maize Yellow",2011-01-01,60.9188995361328
"Kwara","Maize Yellow",2011-02-01,67.1712799072266
"Kwara","Maize Yellow",2011-03-01,62.4535293579102
"Kwara","Maize Yellow",2011-04-01,64.6417617797852
"Kwara","Maize Yellow",2011-05-01,74.2117767333984
"Kwara","Maize Yellow",2011-06-01,63.9953575134277
"Kwara","Maize Yellow",2011-07-01,72.7699508666992
"Kwara","Maize Yellow",2011-08-01,66.2593688964844
"Kwara","Maize Yellow",2011-09-01,76.345588684082
"Kwara","Maize Yellow",2011-10-01,70.8927230834961
"Kwara","Maize Yellow",2011-11-01,74.5910491943359
"Kwara","Maize Yellow",2011-12-01,71.7572860717773
"Kwara","Maize Yellow",2012-01-01,73.8160934448242
"Kwara","Maize Yellow",2012-02-01,75.4374160766602
"Kwara","Maize Yellow",2012-03-01,68.9559783935547
"Kwara","Maize Yellow",2012-04-01,62.9411773681641
"Kwara","Maize Yellow",2012-05-01,70.0196762084961
"Kwara","Maize Yellow",2012-06-01,68.054931640625
"Kwara","Maize Yellow",2012-07-01,71.7900619506836
"Kwara","Maize Yellow",2012-08-01,76.4195098876953
"Kwara","Maize Yellow",2012-09-01,76.3222045898438
"Kwara","Maize Yellow",2012-10-01,80.2354049682617
"Kwara","Maize Yellow",2012-11-01,73.3476486206055
"Kwara","Maize Yellow",2012-12-01,77.7126083374023
"Kwara","Rice Imported",2009-06-01,199.564788818359
"Kwara","Rice Imported",2010-01-01,140.784019470215
"Kwara","Rice Imported",2010-03-01,169.036972045898
"Kwara","Rice Imported",2010-04-01,161.751884460449
"Kwara","Rice Imported",2010-05-01,162.726959228516
"Kwara","Rice Imported",2010-06-01,159.550567626953
"Kwara","Rice Imported",2010-07-01,173.06477355957
"Kwara","Rice Imported",2010-09-01,164.948455810547
"Kwara","Rice Imported",2010-11-01,163.637809753418
"Kwara","Rice Imported",2010-12-01,162.470558166504
"Kwara","Rice Imported",2011-01-01,163.633514404297
"Kwara","Rice Imported",2011-02-01,165.845184326172
"Kwara","Rice Imported",2011-03-01,162.164489746094
"Kwara","Rice Imported",2011-04-01,156.953643798828
"Kwara","Rice Imported",2011-05-01,152.462631225586
"Kwara","Rice Imported",2011-06-01,160.973419189453
"Kwara","Rice Imported",2011-07-01,171.42756652832
"Kwara","Rice Imported",2011-08-01,175.506759643555
"Kwara","Rice Imported",2011-09-01,183.379119873047
"Kwara","Rice Imported",2011-10-01,180.863357543945
"Kwara","Rice Imported",2011-11-01,181.523101806641
"Kwara","Rice Imported",2011-12-01,174.452911376953
"Kwara","Rice Imported",2012-01-01,184.177474975586
"Kwara","Rice Imported",2012-02-01,203.612762451172
"Kwara","Rice Imported",2012-03-01,187.747451782227
"Kwara","Rice Imported",2012-04-01,182.411437988281
"Kwara","Rice Imported",2012-05-01,152.421371459961
"Kwara","Rice Imported",2012-06-01,234.554168701172
"Kwara","Rice Imported",2012-07-01,186.300750732422
"Kwara","Rice Imported",2012-08-01,188.108016967773
"Kwara","Rice Imported",2012-09-01,183.337158203125
"Kwara","Rice Imported",2012-10-01,198.60173034668
"Kwara","Rice Imported",2012-11-01,203.379364013672
"Kwara","Rice Imported",2012-12-01,177.215179443359
"Kwara","Rice Local",2010-01-01,119.890087127686
"Kwara","Rice Local",2010-03-01,114.650047302246
"Kwara","Rice Local",2010-04-01,113.786880493164
"Kwara","Rice Local",2010-05-01,112.836921691895
"Kwara","Rice Local",2010-06-01,111.393760681152
"Kwara","Rice Local",2010-07-01,187.458160400391
"Kwara","Rice Local",2010-09-01,100.686698913574
"Kwara","Rice Local",2010-10-01,118.644065856934
"Kwara","Rice Local",2010-11-01,116.122848510742
"Kwara","Rice Local",2010-12-01,120.052764892578
"Kwara","Rice Local",2011-01-01,111.232376098633
"Kwara","Rice Local",2011-02-01,115.583312988281
"Kwara","Rice Local",2011-03-01,107.655494689941
"Kwara","Rice Local",2011-04-01,116.65308380127
"Kwara","Rice Local",2011-05-01,117.881240844727
"Kwara","Rice Local",2011-06-01,116.522850036621
"Kwara","Rice Local",2011-07-01,125.352729797363
"Kwara","Rice Local",2011-08-01,119.392654418945
"Kwara","Rice Local",2011-09-01,135.354446411133
"Kwara","Rice Local",2011-10-01,118.070899963379
"Kwara","Rice Local",2011-11-01,121.793159484863
"Kwara","Rice Local",2011-12-01,127.298439025879
"Kwara","Rice Local",2012-01-01,135.665740966797
"Kwara","Rice Local",2012-02-01,141.91259765625
"Kwara","Rice Local",2012-03-01,127.406364440918
"Kwara","Rice Local",2012-04-01,202.702713012695
"Kwara","Rice Local",2012-05-01,117.874008178711
"Kwara","Rice Local",2012-06-01,129.464294433594
"Kwara","Rice Local",2012-07-01,128.495803833008
"Kwara","Rice Local",2012-08-01,148.497863769531
"Kwara","Rice Local",2012-09-01,135.342788696289
"Kwara","Rice Local",2012-10-01,135.963562011719
"Kwara","Rice Local",2012-11-01,147.693374633789
"Kwara","Rice Local",2012-12-01,137.134937286377
"Kwara","Sorghum",2009-06-01,59.6309356689453
"Kwara","Sorghum",2010-01-01,65.0582809448242
"Kwara","Sorghum",2010-03-01,60.4188117980957
"Kwara","Sorghum",2010-04-01,62.1394176483154
"Kwara","Sorghum",2010-05-01,62.5290660858154
"Kwara","Sorghum",2010-06-01,69.8653793334961
"Kwara","Sorghum",2010-07-01,61.1856670379639
"Kwara","Sorghum",2010-09-01,67.808708190918
"Kwara","Sorghum",2010-11-01,76.2148742675781
"Kwara","Sorghum",2010-12-01,77.147289276123
"Kwara","Sorghum",2011-01-01,66.4658393859863
"Kwara","Sorghum",2011-02-01,69.2588119506836
"Kwara","Sorghum",2011-03-01,68.4262008666992
"Kwara","Sorghum",2011-04-01,65.8310241699219
"Kwara","Sorghum",2011-05-01,75.4384689331055
"Kwara","Sorghum",2011-06-01,70.7994613647461
"Kwara","Sorghum",2011-07-01,71.3206100463867
"Kwara","Sorghum",2011-08-01,82.6879425048828
"Kwara","Sorghum",2011-09-01,77.4092864990234
"Kwara","Sorghum",2011-10-01,80.9992904663086
"Kwara","Sorghum",2011-11-01,79.0959320068359
"Kwara","Sorghum",2011-12-01,82.8509063720703
"Kwara","Sorghum",2012-01-01,77.8909072875977
"Kwara","Sorghum",2012-02-01,78.1312103271484
"Kwara","Sorghum",2012-03-01,70.968635559082
"Kwara","Sorghum",2012-04-01,67.6561431884766
"Kwara","Sorghum",2012-05-01,75.4485778808594
"Kwara","Sorghum",2012-06-01,65.1965103149414
"Kwara","Sorghum",2012-07-01,68.329719543457
"Kwara","Sorghum",2012-08-01,78.4034194946289
"Kwara","Sorghum",2012-09-01,77.3827667236328
"Kwara","Sorghum",2012-10-01,75.7389221191406
"Kwara","Sorghum",2012-11-01,74.1919479370117
"Kwara","Sorghum",2012-12-01,77.058177947998
"Lagos","Cement Dangote",2009-12-01,1666.66674804688
"Lagos","Cement Dangote",2010-01-01,1766.66662597656
"Lagos","Cement Dangote",2010-03-01,1665
"Lagos","Cement Dangote",2010-07-01,1643.32995605469
"Lagos","Cement Dangote",2011-01-01,1820.83325195312
"Lagos","Cement Dangote",2011-02-01,1733.3349609375
"Lagos","Cement Dangote",2011-03-01,2077.77783203125
"Lagos","Cement Dangote",2011-04-01,2057.5
"Lagos","Cement Dangote",2011-05-01,2366.669921875
"Lagos","Cement Dangote",2011-06-01,2177.77783203125
"Lagos","Cement Dangote",2011-07-01,1880
"Lagos","Cement Dangote",2011-10-01,2343.52001953125
"Lagos","Cement Dangote",2011-11-01,1718.75
"Lagos","Cement Dangote",2011-12-01,1853.70336914062
"Lagos","Cement Dangote",2012-01-01,2105.556640625
"Lagos","Cement Dangote",2012-02-01,1923.66003417969
"Lagos","Cement Dangote",2012-03-01,1903.33337402344
"Lagos","Cement Dangote",2012-06-01,1894.44506835938
"Lagos","Cement Dangote",2012-07-01,1904.16662597656
"Lagos","Cement Dangote",2012-10-01,1807.73852539062
"Lagos","Cement Dangote",2012-11-01,1822.7900390625
"Lagos","Cement Dangote",2012-12-01,2373.95874023438
"Lagos","Drink Swan Water Bottle",2010-06-01,88.3333358764648
"Lagos","Drink Swan Water Bottle",2011-08-01,101.665000915527
"Lagos","Drink Swan Water Bottle",2011-09-01,111.875
"Lagos","Drink Swan Water Bottle",2011-11-01,92.8000030517578
"Lagos","Drink Swan Water Bottle",2012-01-01,104.379997253418
"Lagos","Drink Swan Water Bottle",2012-06-01,104.764999389648
"Lagos","Drink Swan Water Bottle",2012-07-01,112.875999450684
"Lagos","Drink Swan Water Bottle",2012-08-01,116.875
"Lagos","Drink Swan Water Bottle",2012-11-01,107.916664123535
"Lagos","Drink Swan Water Bottle",2012-12-01,100.833335876465
"Lagos","Maize White",2009-01-01,105.641021728516
"Lagos","Maize White",2009-02-01,112.782048543294
"Lagos","Maize White",2009-03-01,95.3084449768066
"Lagos","Maize White",2009-04-01,104.607543945312
"Lagos","Maize White",2009-05-01,91.0254720052083
"Lagos","Maize White",2009-09-01,88.1889801025391
"Lagos","Maize White",2009-10-01,89.1071395874023
"Lagos","Maize White",2010-01-01,91.4576568603516
"Lagos","Maize White",2010-02-01,82.4457626342773
"Lagos","Maize White",2010-03-01,91.1907043457031
"Lagos","Maize White",2010-04-01,94.2329915364583
"Lagos","Maize White",2010-05-01,89.8614730834961
"Lagos","Maize White",2010-06-01,90.6513252258301
"Lagos","Maize White",2010-07-01,102.09546661377
"Lagos","Maize White",2010-08-01,92.4494514465332
"Lagos","Maize White",2010-09-01,89.4639205932617
"Lagos","Maize White",2010-10-01,91.906005859375
"Lagos","Maize White",2010-11-01,93.8215179443359
"Lagos","Maize White",2010-12-01,91.8797264099121
"Lagos","Maize White",2011-01-01,93.5593872070312
"Lagos","Maize White",2011-02-01,90.8889083862305
"Lagos","Maize White",2011-03-01,76.6656188964844
"Lagos","Maize White",2011-04-01,88.3020095825195
"Lagos","Maize White",2011-05-01,139.186294555664
"Lagos","Maize White",2011-06-01,110.658538818359
"Lagos","Maize White",2011-07-01,88.670768737793
"Lagos","Maize White",2011-08-01,101.840065002441
"Lagos","Maize White",2011-09-01,121.297302246094
"Lagos","Maize White",2011-10-01,96.4918518066406
"Lagos","Maize White",2011-11-01,142.225158691406
"Lagos","Maize White",2011-12-01,96.2991790771484
"Lagos","Maize White",2012-01-01,103.762664794922
"Lagos","Maize White",2012-02-01,107.760734558105
"Lagos","Maize White",2012-03-01,127.303909301758
"Lagos","Maize White",2012-05-01,139.166427612305
"Lagos","Maize White",2012-06-01,129.609130859375
"Lagos","Maize White",2012-07-01,123.435356140137
"Lagos","Maize White",2012-08-01,121.072006225586
"Lagos","Maize White",2012-09-01,121.291549682617
"Lagos","Maize White",2012-10-01,127.892105102539
"Lagos","Maize White",2012-12-01,130.18478012085
"Lagos","Maize Yellow",2009-01-01,84.523811340332
"Lagos","Maize Yellow",2009-02-01,101.473213195801
"Lagos","Maize Yellow",2009-04-01,111.428573608398
"Lagos","Maize Yellow",2009-05-01,104.029739379883
