"zoneCode","item","date","countStates","fQ","median","mean","tQ","maxStates"
3,"Rice Imported",2011-12-01,5,11.6228874206543,33.383960723877,30.3757352828979,51.2512535095215,5
3,"Rice Imported",2012-06-01,5,12.0715263366699,24.7076530456543,32.2227147420247,60.3582000732422,5
3,"Rice Imported",2012-12-01,5,4.55403418540955,13.5993504524231,14.7280608812968,24.4343082427978,5
3,"Rice Local",2009-12-01,4,3.0195764541626,10.1928730010986,11.9599325180054,26.3193534851074,5
3,"Rice Local",2010-06-01,5,3.76636753082275,12.3116636276245,19.3805172973209,104.430982589722,5
3,"Rice Local",2010-12-01,5,12.494389629364,32.0995168685913,33.2748861489473,77.8168891906738,5
3,"Rice Local",2011-06-01,5,24.1075889587402,30.9266805648804,30.9593812942505,38.438507270813,5
3,"Rice Local",2011-12-01,5,11.0424897670746,19.1956386566162,27.0309700012207,67.5679927825928,5
3,"Rice Local",2012-06-01,5,16.1129151344299,21.7056350708008,32.5086573192051,63.6752960205078,5
3,"Rice Local",2012-12-01,5,8.20444121360779,13.373384475708,13.0077389876048,19.0958696365356,5
3,"Sorghum",2009-12-01,4,2.72288085222244,9.20911550521851,13.2756030048643,33.6227262496948,5
3,"Sorghum",2010-06-01,5,4.77895948886871,10.3894386291504,11.4057480096817,19.0519190788269,5
3,"Sorghum",2010-12-01,5,11.6391182899475,27.4734725952148,30.7049209905225,55.5830726623535,5
3,"Sorghum",2011-06-01,5,9.94391226768494,28.7230939865112,32.4984204292297,57.1070198059082,5
3,"Sorghum",2011-12-01,5,32.5119603157043,47.8459911346436,48.5800172805786,63.0590621948242,5
3,"Sorghum",2012-06-01,5,27.0942905426025,47.5373764038086,46.7180141448975,69.052368927002,5
3,"Sorghum",2012-12-01,5,5.96454167366028,17.0087509155273,19.8646469549699,48.429515838623,5
4,"Cement Dangote",2009-12-01,7,0.347475990653038,2.39582681655884,6.85109690357657,16.9838812828064,7
4,"Cement Dangote",2010-06-01,7,1.8408687710762,19.4440937042236,28.5655717301643,127.824584960938,7
4,"Cement Dangote",2010-12-01,7,2.25408444404602,14.0113935470581,24.893602166857,102.664865112305,7
4,"Cement Dangote",2011-06-01,7,5.92109670639038,10.097306728363,18.1276131206089,51.9392116546631,7
4,"Cement Dangote",2011-12-01,7,9.16953272819519,14.87819480896,19.1711255179511,50.9998579025269,7
4,"Cement Dangote",2012-06-01,7,6.90377607345581,10.8692293167114,18.1721534729004,46.7912979125976,7
4,"Cement Dangote",2012-12-01,7,4.55246522426605,10.0825228691101,12.5037322044373,26.2934889793396,7
4,"Drink Swan Water Bottle",2009-12-01,4,3.45990831851959,12.295220375061,20.8001282850901,57.1691993713379,7
4,"Drink Swan Water Bottle",2010-06-01,7,9.51064548492432,15.1580257415771,16.8945199924967,29.6960048675537,7
4,"Drink Swan Water Bottle",2010-12-01,7,10.5536874771118,22.4793367385864,24.1597922269036,55.0008655548097,7
4,"Drink Swan Water Bottle",2011-06-01,7,10.0352024078369,25.0172634124756,29.3438789579603,59.2232582092285,7
4,"Drink Swan Water Bottle",2011-12-01,7,9.17655165195465,20.954122543335,22.1705828507741,28.8602285385132,7
4,"Drink Swan Water Bottle",2012-06-01,7,10.0782214641571,21.8544540405273,24.0535093716213,42.2732423782348,7
4,"Drink Swan Water Bottle",2012-12-01,7,6.38313508033752,18.631986618042,19.5395976172553,46.9901617050171,7
4,"Maize White",2009-12-01,7,2.86477386951447,12.2010006904602,14.7073999745505,34.1679935455322,7
4,"Maize White",2010-06-01,7,5.21996693611145,14.247784614563,18.4833336991649,37.0805644989013,7
4,"Maize White",2010-12-01,7,8.24420070648193,15.2985992431641,17.0499331813213,29.6689414978027,7
4,"Maize White",2011-06-01,7,4.62705764770508,12.0854473114014,15.4103496953061,45.2739040374756,7
4,"Maize White",2011-12-01,7,6.91407527923584,9.59458446502686,13.8653510746203,48.1708339691162,7
4,"Maize White",2012-06-01,7,7.83104219436646,8.48665714263916,9.51597309112549,12.746733379364,7
4,"Maize White",2012-12-01,7,4.63897302150726,8.12795352935791,8.535700612598,16.6614322662354,7
4,"Maize Yellow",2009-12-01,7,1.25040084123611,11.5798077583313,13.6130146013968,31.9072070121765,7
4,"Maize Yellow",2010-06-01,7,4.20987710952759,16.4467973709106,21.4056406861446,57.5952346801758,7
4,"Maize Yellow",2010-12-01,7,9.4642481803894,17.5400619506836,19.7889398500837,42.4591493606567,7
4,"Maize Yellow",2011-06-01,7,7.17818989753723,14.2523922920227,15.7953745524089,28.7396966934204,7
4,"Maize Yellow",2011-12-01,7,5.54796965122223,11.5611743927002,12.3598944875929,29.8313961982727,7
4,"Maize Yellow",2012-06-01,7,8.06184659004211,12.7238054275513,15.2023810659136,25.8508043289184,7
4,"Maize Yellow",2012-12-01,7,6.76246373653412,12.4593167304993,14.759472767512,27.0992312431335,7
4,"Rice Imported",2009-12-01,7,1.3666783452034,7.5339822769165,8.61237560675062,20.1992076873779,7
4,"Rice Imported",2010-06-01,7,3.9934540271759,10.1323099136353,14.2723685432883,32.4198996543884,7
4,"Rice Imported",2010-12-01,7,8.08033909797668,11.6010212898254,16.0331080006618,26.3310769081116,7
4,"Rice Imported",2011-06-01,7,5.88081865310669,11.194806098938,12.9661258591546,25.6329939842224,7
4,"Rice Imported",2011-12-01,7,4.96966254711151,8.91208076477051,9.4390521314409,16.0018431186676,7
4,"Rice Imported",2012-06-01,7,4.70057189464569,8.23882484436035,8.40097941671099,12.9888043403625,7
4,"Rice Imported",2012-12-01,7,5.97602016925812,8.62762546539307,11.1468015246921,26.0871538162231,7
4,"Rice Local",2009-12-01,7,0.387542903423309,7.23603940010071,11.7635795297101,36.5727655410766,7
4,"Rice Local",2010-06-01,7,4.22752120494843,8.24284744262695,13.1940043325777,47.7465963363647,7
4,"Rice Local",2010-12-01,7,6.45353164672852,10.1091213226318,15.1508842265164,35.8494152069092,7
4,"Rice Local",2011-06-01,7,5.58828284740448,12.9319400787354,19.0041542318132,43.7012163162231,7
4,"Rice Local",2011-12-01,7,7.2701667547226,12.5902495384216,17.9284223715464,43.5471103668213,7
4,"Rice Local",2012-06-01,7,7.03536806106567,11.0446929931641,14.8589220046997,30.4222646713257,7
4,"Rice Local",2012-12-01,7,4.39080421924591,10.1747965812683,15.1628927124871,34.8706712722778,7
4,"Sorghum",2009-12-01,7,2.0617574930191,12.7606682777405,14.4708748143166,31.8698781013489,7
