"item","state","centre","urbanRural","date","meanPrice","lat","long"
"Rice Imported","Ondo","Akure","Urban",2010-05-01,149.285369873047,"7.25"," 5.195"
"Rice Imported","Ondo","Akure","Urban",2010-06-01,156.426910400391,"7.25"," 5.195"
"Rice Imported","Ondo","Akure","Urban",2010-07-01,149.191162109375,"7.25"," 5.195"
"Rice Imported","Ondo","Akure","Urban",2010-08-01,151.126052856445,"7.25"," 5.195"
"Rice Imported","Ondo","Akure","Urban",2010-09-01,149.836547851562,"7.25"," 5.195"
"Rice Imported","Ondo","Akure","Urban",2010-10-01,154.060882568359,"7.25"," 5.195"
"Rice Imported","Ondo","Akure","Urban",2010-11-01,152.846908569336,"7.25"," 5.195"
"Rice Imported","Ondo","Akure","Urban",2010-12-01,151.552795410156,"7.25"," 5.195"
"Rice Imported","Ondo","Akure","Urban",2012-04-01,208.894882202148,"7.25"," 5.195"
"Rice Imported","Ondo","Akure","Urban",2012-12-01,212.267303466797,"7.25"," 5.195"
"Rice Local","Ondo","Akure","Urban",2010-01-01,142.222229003906,"7.25"," 5.195"
"Rice Local","Ondo","Akure","Urban",2010-08-01,125.000129699707,"7.25"," 5.195"
"Rice Local","Ondo","Akure","Urban",2010-09-01,129.832656860352,"7.25"," 5.195"
"Rice Local","Ondo","Akure","Urban",2010-10-01,118.644073486328,"7.25"," 5.195"
"Rice Local","Ondo","Akure","Urban",2010-12-01,165.079360961914,"7.25"," 5.195"
"Rice Local","Ondo","Akure","Urban",2012-04-01,144.298080444336,"7.25"," 5.195"
"Rice Local","Ondo","Akure","Urban",2012-12-01,160.479049682617,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-01-01,100.12092590332,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-02-01,100.477607727051,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-03-01,88.8737030029297,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-04-01,98.4697265625,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-05-01,96.9741134643555,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-06-01,89.8073120117188,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-07-01,103.452972412109,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-08-01,92.3413162231445,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-10-01,83.0077438354492,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-11-01,99.522834777832,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2010-12-01,108.9248046875,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2012-04-01,94.4306259155273,"7.25"," 5.195"
"Sorghum","Ondo","Akure","Urban",2012-12-01,92.6549911499023,"7.25"," 5.195"
"Maize White","Ondo","Okitipupa","Urban",2009-01-01,79.8387145996094,"6.505675"," 4.77931"
"Maize Yellow","Ondo","Okitipupa","Urban",2009-01-01,90.4032287597656,"6.505675"," 4.77931"
"Maize Yellow","Ondo","Okitipupa","Urban",2009-05-01,62.8136215209961,"6.505675"," 4.77931"
"Rice Imported","Ondo","Okitipupa","Urban",2009-01-01,184.880722045898,"6.505675"," 4.77931"
"Rice Imported","Ondo","Okitipupa","Urban",2009-03-01,155.932189941406,"6.505675"," 4.77931"
"Rice Imported","Ondo","Okitipupa","Urban",2009-05-01,176.370880126953,"6.505675"," 4.77931"
"Sorghum","Ondo","Okitipupa","Urban",2009-01-01,97.9591827392578,"6.505675"," 4.77931"
"Maize White","Ondo","Ondo","Urban",2009-01-01,78.7096786499023,"7.083333"," 4.833333"
"Rice Local","Ondo","Ondo","Urban",2009-01-01,129.065826416016,"7.083333"," 4.833333"
"Cement Dangote","Osun","Ile-Ife","Urban",2009-10-01,1520,"7.466667"," 4.566667"
"Cement Dangote","Osun","Ile-Ife","Urban",2010-02-01,1643.33337402344,"7.466667"," 4.566667"
"Cement Dangote","Osun","Ile-Ife","Urban",2010-11-01,1570,"7.466667"," 4.566667"
"Drink Swan Water Bottle","Osun","Ile-Ife","Urban",2010-12-01,126.669998168945,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-01-01,57.7777786254883,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-02-01,58.646614074707,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-03-01,57.2580680847168,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-04-01,57.9241065979004,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-05-01,66.0493850708008,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-06-01,66.5199737548828,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-08-01,93.2769165039062,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-10-01,55.9691009521484,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-11-01,58.461540222168,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2010-12-01,48.4126968383789,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2012-04-01,69.4117660522461,"7.466667"," 4.566667"
"Maize White","Osun","Ile-Ife","Urban",2012-12-01,85.2811126708984,"7.466667"," 4.566667"
"Maize Yellow","Osun","Ile-Ife","Urban",2010-02-01,60.3092765808105,"7.466667"," 4.566667"
"Maize Yellow","Osun","Ile-Ife","Urban",2010-03-01,62.2950820922852,"7.466667"," 4.566667"
"Maize Yellow","Osun","Ile-Ife","Urban",2010-05-01,67.2000045776367,"7.466667"," 4.566667"
"Maize Yellow","Osun","Ile-Ife","Urban",2010-06-01,66.7328720092773,"7.466667"," 4.566667"
"Maize Yellow","Osun","Ile-Ife","Urban",2010-08-01,74.8628387451172,"7.466667"," 4.566667"
"Maize Yellow","Osun","Ile-Ife","Urban",2010-10-01,59.7486114501953,"7.466667"," 4.566667"
"Maize Yellow","Osun","Ile-Ife","Urban",2010-11-01,56.6265068054199,"7.466667"," 4.566667"
"Maize Yellow","Osun","Ile-Ife","Urban",2012-04-01,69.8290557861328,"7.466667"," 4.566667"
"Maize Yellow","Osun","Ile-Ife","Urban",2012-12-01,88.4396743774414,"7.466667"," 4.566667"
"Rice Imported","Osun","Ile-Ife","Urban",2009-03-01,163.529403686523,"7.466667"," 4.566667"
"Rice Imported","Osun","Ile-Ife","Urban",2010-04-01,142.647064208984,"7.466667"," 4.566667"
"Rice Imported","Osun","Ile-Ife","Urban",2010-05-01,152.147247314453,"7.466667"," 4.566667"
"Rice Imported","Osun","Ile-Ife","Urban",2010-07-01,142.647048950195,"7.466667"," 4.566667"
"Rice Imported","Osun","Ile-Ife","Urban",2010-08-01,144.117462158203,"7.466667"," 4.566667"
"Rice Imported","Osun","Ile-Ife","Urban",2010-09-01,138.235290527344,"7.466667"," 4.566667"
"Rice Imported","Osun","Ile-Ife","Urban",2010-10-01,135.326522827148,"7.466667"," 4.566667"
"Rice Imported","Osun","Ile-Ife","Urban",2010-12-01,170.491806030273,"7.466667"," 4.566667"
"Rice Imported","Osun","Ile-Ife","Urban",2012-12-01,163.723510742188,"7.466667"," 4.566667"
"Rice Local","Osun","Ile-Ife","Urban",2009-03-01,117.647048950195,"7.466667"," 4.566667"
"Rice Local","Osun","Ile-Ife","Urban",2010-01-01,103.74137878418,"7.466667"," 4.566667"
"Rice Local","Osun","Ile-Ife","Urban",2010-03-01,100.278694152832,"7.466667"," 4.566667"
"Rice Local","Osun","Ile-Ife","Urban",2010-05-01,122.69938659668,"7.466667"," 4.566667"
"Rice Local","Osun","Ile-Ife","Urban",2010-06-01,117.801048278809,"7.466667"," 4.566667"
"Rice Local","Osun","Ile-Ife","Urban",2010-08-01,116.664825439453,"7.466667"," 4.566667"
"Rice Local","Osun","Ile-Ife","Urban",2010-10-01,119.781478881836,"7.466667"," 4.566667"
"Rice Local","Osun","Ile-Ife","Urban",2012-04-01,139.217636108398,"7.466667"," 4.566667"
"Rice Local","Osun","Ile-Ife","Urban",2012-12-01,126.470581054688,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2010-02-01,73.8955841064453,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2010-03-01,68.4673385620117,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2010-04-01,65.9270401000977,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2010-05-01,73.1843566894531,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2010-07-01,68.8866653442383,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2010-08-01,74.576545715332,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2010-09-01,77.9661026000977,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2010-10-01,67.8130493164062,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2010-11-01,79.661018371582,"7.466667"," 4.566667"
"Sorghum","Osun","Ile-Ife","Urban",2012-12-01,108.280250549316,"7.466667"," 4.566667"
"Cement Dangote","Oyo","Ibadan","Urban",2010-01-01,1652.5,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2009-01-01,67.3611145019531,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2009-02-01,66.25,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2009-04-01,64.8897094726562,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2009-05-01,64.663459777832,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2009-10-01,60.2382698059082,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2009-12-01,63.671875,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2010-01-01,63.4090347290039,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2010-02-01,71.0359420776367,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2010-03-01,74.4849472045898,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2010-04-01,74.5558395385742,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2010-05-01,73.9203567504883,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2010-07-01,91.3978500366211,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2010-08-01,79.1348495483398,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2010-09-01,69.1823883056641,"7.396389"," 3.916667"
"Maize White","Oyo","Ibadan","Urban",2012-12-01,78.0569610595703,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2009-01-01,73.4375,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2009-02-01,72.1590881347656,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2009-04-01,70.1388854980469,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2009-05-01,69.6428604125977,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2009-10-01,63.3632698059082,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2009-12-01,65.4296875,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2010-02-01,75.0889663696289,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2010-03-01,74.1773529052734,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2010-04-01,75.4715805053711,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2010-05-01,78.4322204589844,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2010-06-01,75.01953125,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2010-07-01,84.8000030517578,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2010-08-01,73.3136291503906,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2010-10-01,56.4285697937012,"7.396389"," 3.916667"
"Maize Yellow","Oyo","Ibadan","Urban",2012-12-01,84.4155883789062,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2009-01-01,154.121871948242,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2009-04-01,165.2841796875,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2009-05-01,170.752700805664,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2010-01-01,175.53190612793,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2010-02-01,184.301742553711,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2010-03-01,175.765655517578,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2010-04-01,175.047744750977,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2010-05-01,169.822662353516,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2010-06-01,152.159744262695,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2010-07-01,155.790466308594,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2010-08-01,155.675735473633,"7.396389"," 3.916667"
"Rice Imported","Oyo","Ibadan","Urban",2012-12-01,211.126007080078,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2009-01-01,137.1875,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2009-03-01,136.693542480469,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2009-04-01,140.277770996094,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2009-05-01,142.91667175293,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-01-01,151.442855834961,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-02-01,136.770690917969,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-03-01,140.042831420898,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-04-01,139.833221435547,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-05-01,139.547592163086,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-06-01,132.566787719727,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-07-01,135.499481201172,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-08-01,124.326141357422,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-09-01,129.11555480957,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2010-10-01,131.428573608398,"7.396389"," 3.916667"
"Rice Local","Oyo","Ibadan","Urban",2012-12-01,163.455154418945,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2009-01-01,77.3809509277344,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2009-02-01,69.9705352783203,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2009-04-01,66.3762588500977,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2009-05-01,67.4242401123047,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2009-10-01,77.2235336303711,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2009-12-01,77.5309906005859,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2010-01-01,76.4447326660156,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2010-02-01,86.4073944091797,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2010-03-01,88.5357513427734,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2010-04-01,84.1423950195312,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2010-05-01,76.0922698974609,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2010-06-01,80.5785064697266,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2010-08-01,69.150993347168,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2010-09-01,81.8639755249023,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2010-10-01,63.5,"7.396389"," 3.916667"
"Sorghum","Oyo","Ibadan","Urban",2012-12-01,87.1410903930664,"7.396389"," 3.916667"
"Maize White","Oyo","Oyo","Urban",2009-01-01,55.4892311096191,"7.85"," 3.933"
"Maize White","Oyo","Oyo","Urban",2009-10-01,60.8957023620605,"7.85"," 3.933"
"Maize Yellow","Oyo","Oyo","Urban",2009-01-01,58.0672874450684,"7.85"," 3.933"
"Maize Yellow","Oyo","Oyo","Urban",2009-03-01,85.7862930297852,"7.85"," 3.933"
"Maize Yellow","Oyo","Oyo","Urban",2009-10-01,65.0370254516602,"7.85"," 3.933"
"Rice Imported","Oyo","Oyo","Urban",2009-01-01,151.924987792969,"7.85"," 3.933"
"Rice Local","Oyo","Oyo","Urban",2009-01-01,131.026016235352,"7.85"," 3.933"
"Rice Local","Oyo","Oyo","Urban",2009-03-01,155.846771240234,"7.85"," 3.933"
"Rice Local","Oyo","Oyo","Urban",2009-04-01,170.833343505859,"7.85"," 3.933"
"Sorghum","Oyo","Oyo","Urban",2009-01-01,69.7141418457031,"7.85"," 3.933"
"Sorghum","Oyo","Oyo","Urban",2009-03-01,75.1082305908203,"7.85"," 3.933"
"Sorghum","Oyo","Oyo","Urban",2009-10-01,78.9472045898438,"7.85"," 3.933"
"Sorghum","Oyo","Oyo","Urban",2009-12-01,72.9545440673828,"7.85"," 3.933"
"Cement Dangote","Plateau","Jos","Urban",2009-09-01,4164.28564453125,"9.933333"," 8.883333"
"Cement Dangote","Plateau","Jos","Urban",2010-01-01,4616.66650390625,"9.933333"," 8.883333"
"Cement Dangote","Plateau","Jos","Urban",2010-07-01,3950,"9.933333"," 8.883333"
"Drink Swan Water Bottle","Plateau","Jos","Urban",2009-09-01,106.296295166016,"9.933333"," 8.883333"
"Drink Swan Water Bottle","Plateau","Jos","Urban",2009-10-01,96.6666564941406,"9.933333"," 8.883333"
"Maize White","Plateau","Jos","Urban",2010-07-01,52.8634338378906,"9.933333"," 8.883333"
"Maize White","Plateau","Jos","Urban",2010-11-01,44.0476188659668,"9.933333"," 8.883333"
"Maize White","Plateau","Jos","Urban",2010-12-01,44.0499992370605,"9.933333"," 8.883333"
"Maize Yellow","Plateau","Jos","Urban",2010-03-01,58.1395378112793,"9.933333"," 8.883333"
"Maize Yellow","Plateau","Jos","Urban",2010-11-01,63.2478637695312,"9.933333"," 8.883333"
"Maize Yellow","Plateau","Jos","Urban",2010-12-01,57.6894264221191,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2009-01-01,151.66667175293,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2009-02-01,158.33332824707,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2009-03-01,168.33332824707,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2009-05-01,181.66667175293,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2010-04-01,171.601623535156,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2010-05-01,168.067230224609,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2010-06-01,174.657531738281,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2010-07-01,171.717163085938,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2010-08-01,168.068176269531,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2010-09-01,160.642578125,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2010-11-01,154.621856689453,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2010-12-01,154.155502319336,"9.933333"," 8.883333"
"Rice Imported","Plateau","Jos","Urban",2012-12-01,179.817947387695,"9.933333"," 8.883333"
"Rice Local","Plateau","Jos","Urban",2009-01-01,115.625,"9.933333"," 8.883333"
"Rice Local","Plateau","Jos","Urban",2010-03-01,120.325202941895,"9.933333"," 8.883333"
"Rice Local","Plateau","Jos","Urban",2010-04-01,117.67008972168,"9.933333"," 8.883333"
"Rice Local","Plateau","Jos","Urban",2010-06-01,114.917121887207,"9.933333"," 8.883333"
"Rice Local","Plateau","Jos","Urban",2010-08-01,110.567161560059,"9.933333"," 8.883333"
"Rice Local","Plateau","Jos","Urban",2010-09-01,109.114250183105,"9.933333"," 8.883333"
"Rice Local","Plateau","Jos","Urban",2010-12-01,110.344825744629,"9.933333"," 8.883333"
"Rice Local","Plateau","Jos","Urban",2012-12-01,144.736846923828,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2009-01-01,95.0769195556641,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2009-02-01,78,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2009-04-01,74,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2009-08-01,78.1609191894531,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2010-01-01,66.0231628417969,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2010-04-01,65.2920913696289,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2010-05-01,68.3760681152344,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2010-07-01,69.1642684936523,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2010-08-01,68.3799896240234,"9.933333"," 8.883333"
"Sorghum","Plateau","Jos","Urban",2010-09-01,64.7580108642578,"9.933333"," 8.883333"
"Cement Dangote","Rivers","Ahoada","Urban",2009-08-01,1611.11108398438,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2010-06-01,1566.66662597656,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2011-07-01,1891.6650390625,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2011-11-01,1793.75,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2012-01-01,2095.8349609375,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2012-02-01,1816.6650390625,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2012-03-01,1912.5,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2012-04-01,2226.66674804688,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2012-06-01,2239.58251953125,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2012-08-01,1966.66662597656,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2012-10-01,1808.33337402344,"5.083333"," 6.65"
"Cement Dangote","Rivers","Ahoada","Urban",2012-11-01,1826.66662597656,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2011-07-01,101.430000305176,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2011-09-01,107.779998779297,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2011-12-01,101.666664123535,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2012-01-01,105.79125213623,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2012-02-01,102.223335266113,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2012-03-01,114,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2012-06-01,103.125,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2012-07-01,108.214996337891,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2012-08-01,111.349998474121,"5.083333"," 6.65"
"Drink Swan Water Bottle","Rivers","Ahoada","Urban",2012-11-01,111.666664123535,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2010-01-01,109.427612304688,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2010-04-01,100.806449890137,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2010-05-01,109.489051818848,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2010-06-01,101.580139160156,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2010-07-01,135.67839050293,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2010-08-01,132.885238647461,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2010-09-01,116.106552124023,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2010-12-01,113.636367797852,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2011-01-01,103.483604431152,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2011-02-01,122.614471435547,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2011-06-01,113.709159851074,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2011-08-01,105.377906799316,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2011-09-01,100.962341308594,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2011-11-01,136.281295776367,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2011-12-01,111.004364013672,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-01-01,144.137939453125,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-02-01,113.383850097656,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-03-01,136.81591796875,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-04-01,99.7752838134766,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-05-01,128.90625,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-06-01,104.077255249023,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-07-01,106.815872192383,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-08-01,139.680709838867,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-09-01,101.174003601074,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-10-01,114.700859069824,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-11-01,120.757186889648,"5.083333"," 6.65"
"Maize White","Rivers","Ahoada","Urban",2012-12-01,109.223304748535,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2010-01-01,109.18253326416,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2010-02-01,143.216079711914,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2010-06-01,110.589813232422,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2010-08-01,115.742698669434,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2010-09-01,127.612609863281,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2011-02-01,122.28776550293,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2011-06-01,117.256637573242,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2011-07-01,96.5665283203125,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2011-08-01,100.161819458008,"5.083333"," 6.65"
