"zoneCode","item","date","fQ","median","mean","tQ","minY","maxY"
5,"Cement Dangote",2011-06-01,8.23084592819214,11.6303277015686,21.4280053888048,30.7191343307495,33,39
5,"Cement Dangote",2011-12-01,8.85276246070862,11.0884509086609,20.9542179107666,32.6372146606445,33,39
5,"Cement Dangote",2012-06-01,9.14529085159302,14.2174396514893,19.0289077077593,25.806414604187,33,39
5,"Cement Dangote",2012-12-01,16.1507134437561,25.6134395599365,24.7375166714191,30.9738168716431,33,39
5,"Drink Swan Water Bottle",2009-12-01,11.772260427475,14.7363691329956,21.737217345408,33.8180613517761,33,39
5,"Drink Swan Water Bottle",2010-06-01,6.03724241256714,12.7687892913818,14.8452146828175,17.9641227722168,33,39
5,"Drink Swan Water Bottle",2010-12-01,5.79136490821838,10.0633020401001,13.9700263402401,18.6942310333252,33,39
5,"Drink Swan Water Bottle",2011-06-01,6.7120748758316,8.41261410713196,11.5308426788875,15.2742745876312,33,39
5,"Drink Swan Water Bottle",2011-12-01,9.36324095726013,9.99843120574951,13.4160903294881,17.3657784461975,33,39
5,"Drink Swan Water Bottle",2012-06-01,10.7973828315735,13.039740562439,14.1484399523054,14.5508818626404,33,39
5,"Drink Swan Water Bottle",2012-12-01,8.57387351989746,10.8225536346436,13.5180874712327,18.1997394561768,33,39
5,"Maize White",2009-12-01,10.1795320510864,13.2756385803223,15.4777780425164,19.7357034683228,33,39
5,"Maize White",2010-06-01,10.1356439590454,14.4515151977539,20.6034243646658,25.8991985321045,33,39
5,"Maize White",2010-12-01,9.56669306755066,13.8278350830078,17.7528778982162,21.6763162612915,33,39
5,"Maize White",2011-06-01,10.3260803222656,16.2993202209473,17.045162709554,21.608847618103,33,39
5,"Maize White",2011-12-01,10.7517051696777,13.0357351303101,15.6166582743327,19.343017578125,33,39
5,"Maize White",2012-06-01,12.937029838562,14.9853706359863,15.6204783575875,17.910454750061,33,39
5,"Maize White",2012-12-01,15.513970375061,19.9972667694092,21.0873692456414,26.0781650543213,33,39
5,"Maize Yellow",2009-12-01,10.7460837364197,14.3493614196777,15.5326485713323,19.3195223808289,33,39
5,"Maize Yellow",2010-06-01,9.10046648979187,11.7599816322327,13.000132060968,15.6338737010956,33,39
5,"Maize Yellow",2010-12-01,8.02127766609192,9.5144305229187,10.7405924797058,13.2471785545349,33,39
5,"Maize Yellow",2011-06-01,11.0078561306,19.2766313552856,18.4622452599662,25.4944233894348,33,39
5,"Maize Yellow",2011-12-01,10.4800989627838,15.8249878883362,18.2161496026175,24.2856941223145,33,39
5,"Maize Yellow",2012-06-01,13.5728878974915,15.4983148574829,16.9763473783221,17.0759983062744,33,39
5,"Maize Yellow",2012-12-01,13.400242805481,14.5356292724609,17.8836269378662,15.4924259185791,33,39
5,"Rice Imported",2009-12-01,3.61314964294434,6.81245756149292,7.89146510037509,9.49732971191406,33,39
5,"Rice Imported",2010-06-01,3.92519307136536,4.29084086418152,7.20793837308884,9.86772871017456,33,39
5,"Rice Imported",2010-12-01,4.11897921562195,5.72981309890747,11.8893003520511,11.9899566173553,33,39
5,"Rice Imported",2011-06-01,5.6121289730072,7.48828816413879,11.9712677342551,12.6745200157166,33,39
5,"Rice Imported",2011-12-01,5.20282506942749,10.5472559928894,12.8436284576144,12.731986284256,33,39
5,"Rice Imported",2012-06-01,9.41704893112183,11.1618947982788,14.8059734616961,14.6611466407776,33,39
5,"Rice Imported",2012-12-01,9.79625415802002,11.1829147338867,12.0311046768637,14.937180519104,33,39
5,"Rice Local",2009-12-01,6.66991555690765,8.80623054504395,10.0963202388957,13.5370876789093,33,39
5,"Rice Local",2010-06-01,4.54891788959503,6.68190979957581,7.65801196253818,8.96851682662964,33,39
5,"Rice Local",2010-12-01,6.48442208766937,6.96043491363525,8.68506885611493,7.39263248443604,33,39
5,"Rice Local",2011-06-01,7.18295562267303,11.4146027565002,12.7069903441838,14.2153511047363,33,39
5,"Rice Local",2011-12-01,8.95749950408936,10.0936660766602,10.9901009968349,13.2549867630005,33,39
5,"Rice Local",2012-06-01,10.4274306297302,11.5197525024414,13.0025918824332,14.7085704803467,33,39
5,"Rice Local",2012-12-01,5.67380177974701,12.0533156394958,12.252711802721,17.6595325469971,33,39
5,"Sorghum",2009-12-01,7.73592090606689,11.1659641265869,11.9193962624199,15.1234104633331,33,39
5,"Sorghum",2010-06-01,5.38485765457153,9.17430210113525,11.9648891141954,12.7785730361938,33,39
5,"Sorghum",2010-12-01,5.86597990989685,7.50484108924866,10.231251405633,11.7586076259613,33,39
5,"Sorghum",2011-06-01,9.29551887512207,14.3919658660889,14.8466597557068,19.2577304840088,33,39
5,"Sorghum",2011-12-01,9.33738708496094,14.5461273193359,13.6683172225952,16.8302335739136,33,39
5,"Sorghum",2012-06-01,11.1362638473511,12.7279605865479,14.7660120555333,18.1034746170044,33,39
5,"Sorghum",2012-12-01,11.5739345550537,14.8428621292114,19.3947214238784,20.9684047698975,33,39
6,"Cement Dangote",2009-12-01,2.33334064483643,3.30004239082336,4.45345315216361,6.08685970306396,42,47
6,"Cement Dangote",2010-06-01,3.42841529846191,8.54990339279175,17.1199077935446,12.3293657302856,42,47
6,"Cement Dangote",2010-12-01,7.40429496765137,12.7621593475342,20.4618416476894,28.0426096916199,42,47
6,"Cement Dangote",2011-06-01,9.02474117279053,10.9647722244263,13.6676622904264,14.6024971008301,42,47
6,"Cement Dangote",2011-12-01,9.16622924804688,10.3064312934875,10.7981550693512,12.6558616161346,42,47
6,"Cement Dangote",2012-06-01,9.16689586639404,10.6092581748962,16.6190100510915,12.5444867610931,42,47
6,"Cement Dangote",2012-12-01,4.97433495521545,8.5976037979126,11.5406284332275,11.360933303833,42,47
6,"Drink Swan Water Bottle",2009-12-01,5.6388304233551,13.4820594787598,15.6751431914476,24.2535538673401,42,47
6,"Drink Swan Water Bottle",2010-06-01,19.1709032058716,23.5805673599243,26.5365482286403,36.5545454025269,42,47
6,"Drink Swan Water Bottle",2010-12-01,21.9224033355713,26.258602142334,30.5491774298928,36.68359375,42,47
6,"Drink Swan Water Bottle",2011-06-01,13.8909304141998,22.8674554824829,25.5477936267853,26.5820736885071,42,47
6,"Drink Swan Water Bottle",2011-12-01,8.80277156829834,9.99007701873779,11.981823517726,14.9005918502808,42,47
6,"Drink Swan Water Bottle",2012-06-01,8.50203037261963,12.9198150634766,11.9324793134417,15.3899207115173,42,47
6,"Drink Swan Water Bottle",2012-12-01,7.25670695304871,12.7912302017212,11.0292558670044,14.2098393440247,42,47
6,"Maize White",2009-12-01,9.29808688163757,15.4005312919617,23.721313855052,35.716607093811,42,47
6,"Maize White",2010-06-01,13.5120732784271,29.4776382446289,37.5437329038978,51.4305257797241,42,47
6,"Maize White",2010-12-01,19.435932636261,37.9205265045166,36.1460482965816,42.6528739929199,42,47
6,"Maize White",2011-06-01,17.2817001342773,27.5317459106445,34.013671875,45.9224815368652,42,47
6,"Maize White",2011-12-01,15.4647753238678,25.3358249664307,35.9191927909851,36.9363164901733,42,47
6,"Maize White",2012-06-01,23.64674949646,26.03160572052,37.2265335718791,32.2170948982239,42,47
6,"Maize White",2012-12-01,19.9762239456177,24.5615730285645,27.2339005947113,33.2287063598633,42,47
