"item","state","centre","urbanRural","date","meanPrice","medianPrice","gps","lat","long","count","duplicate"
"Rice Local","Kebbi","Amiru","Rural",2010-08-01,130.968399047852,130.968399047852,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2010-09-01,105.286056518555,105.286056518555,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2010-10-01,103.842163085938,103.842163085938,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2010-11-01,97.8535385131836,97.8535385131836,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2010-12-01,109.552436828613,109.552436828613,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-01-01,116.37459564209,116.37459564209,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-02-01,105.215934753418,105.843032836914,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-03-01,100.959396362305,100.959396362305,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-04-01,117.044563293457,117.044563293457,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-05-01,129.949829101562,129.949829101562,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-06-01,125.911254882812,125.911254882812,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-07-01,122.278564453125,122.278564453125,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-08-01,117.566513061523,112.5,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-09-01,142.865646362305,142.865646362305,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-10-01,121.779106140137,121.779106140137,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2011-11-01,117.078132629395,117.078132629395,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-01-01,113.93367767334,113.93367767334,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-02-01,114.802230834961,114.802230834961,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-03-01,121.528213500977,124.150444030762,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-04-01,111.197334289551,109.090911865234,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-06-01,148.016540527344,148.016540527344,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-07-01,137.688873291016,137.688873291016,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-08-01,139.265014648438,139.265014648438,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-09-01,142.853240966797,142.853240966797,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-10-01,146.372909545898,142.857147216797,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-11-01,125.260955810547,125.260955810547,0,NA,NA,38,FALSE
"Rice Local","Kebbi","Amiru","Rural",2012-12-01,112.855178833008,112.855178833008,0,NA,NA,38,FALSE
"Sorghum","Kebbi","Amiru","Rural",2009-03-01,29.4117641448975,29.4117641448975,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2009-05-01,35.294116973877,35.294116973877,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2009-06-01,45.4550361633301,44.1176452636719,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2009-12-01,59.0225448608398,54.8387107849121,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-01-01,49.5273590087891,49.5273590087891,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-02-01,47.9213333129883,47.9213333129883,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-03-01,47.5747985839844,47.5747985839844,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-04-01,51.4138832092285,51.4138832092285,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-05-01,50.9067802429199,50.9067802429199,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-06-01,47.6052055358887,47.6052055358887,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-07-01,50.4678192138672,50.4678192138672,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-08-01,56.5159606933594,56.5159606933594,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-09-01,43.9453125,43.9453125,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-10-01,44.2864761352539,44.2864761352539,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-11-01,55.4459762573242,55.4459762573242,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2010-12-01,56.7314376831055,56.7314376831055,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-01-01,50.407901763916,50.407901763916,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-02-01,47.8991546630859,51.2725067138672,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-03-01,52.0749359130859,52.0749359130859,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-04-01,53.4401092529297,53.4401092529297,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-05-01,59.2982444763184,59.2982444763184,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-06-01,52.8755836486816,52.8755836486816,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-07-01,55.2119216918945,55.2119216918945,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-08-01,63.7902679443359,63.7902679443359,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-09-01,64.0039825439453,64.0039825439453,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-10-01,55.8104438781738,55.8104438781738,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2011-11-01,55.0461692810059,55.0461692810059,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-01-01,48.3166351318359,48.3166351318359,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-02-01,57.2739486694336,57.2739486694336,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-03-01,58.8246231079102,58.8246231079102,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-04-01,61.3496894836426,64.5161285400391,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-05-01,59.3055191040039,59.3055191040039,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-06-01,58.2779655456543,58.2779655456543,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-07-01,66.6157836914062,66.6157836914062,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-08-01,62.5050392150879,62.5050392150879,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-09-01,64.0156097412109,64.0156097412109,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-10-01,65.7931060791016,65.2407150268555,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-11-01,61.3453521728516,61.3453521728516,0,NA,NA,39,FALSE
"Sorghum","Kebbi","Amiru","Rural",2012-12-01,65.3049468994141,65.3049468994141,0,NA,NA,39,FALSE
"Maize Yellow","Anambra","Amogwugwu","Rural",2009-09-01,79.6153869628906,80,0,NA,NA,39,FALSE
"Sorghum","Anambra","Amogwugwu","Rural",2009-09-01,88.194450378418,88.8888931274414,0,NA,NA,39,FALSE
"Sorghum","Anambra","Amogwugwu","Rural",2009-11-01,86.0215072631836,86.0215072631836,0,NA,NA,39,FALSE
"Cement Dangote","Plateau","Ang.Madaki","Rural",2009-08-01,1777.41931152344,1775,0,NA,NA,6,FALSE
"Maize White","Plateau","Ang.Madaki","Rural",2009-03-01,45.299144744873,45.299144744873,0,NA,NA,7,FALSE
"Maize White","Plateau","Ang.Madaki","Rural",2009-04-01,52.7065505981445,52.7065505981445,0,NA,NA,7,FALSE
"Maize Yellow","Plateau","Ang.Madaki","Rural",2009-03-01,41.5954437255859,41.5954437255859,0,NA,NA,7,FALSE
"Maize Yellow","Plateau","Ang.Madaki","Rural",2009-12-01,36.6892929077148,36.5384635925293,0,NA,NA,7,FALSE
"Rice Imported","Plateau","Ang.Madaki","Rural",2009-04-01,183.333343505859,183.333343505859,0,NA,NA,3,FALSE
"Rice Local","Plateau","Ang.Madaki","Rural",2009-03-01,114.237289428711,114.237289428711,0,NA,NA,3,FALSE
"Rice Local","Plateau","Ang.Madaki","Rural",2009-04-01,107.514129638672,107.514129638672,0,NA,NA,3,FALSE
"Sorghum","Plateau","Ang.Madaki","Rural",2009-04-01,59.4805183410645,59.4805183410645,0,NA,NA,7,FALSE
"Sorghum","Plateau","Ang.Madaki","Rural",2009-12-01,57.8664131164551,57.1428565979004,0,NA,NA,7,FALSE
"Drink Swan Water Bottle","Kogi","Ankpa","Urban",2010-04-01,77.5,77.5,1,"7.433333"," 7.633333",25,FALSE
"Drink Swan Water Bottle","Kogi","Ankpa","Urban",2010-10-01,103.834999084473,103.834999084473,1,"7.433333"," 7.633333",25,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-01-01,88.3744201660156,88.3744201660156,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-03-01,68.027214050293,68.027214050293,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-04-01,100.69157409668,100.69157409668,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-05-01,101.36986541748,101.36986541748,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-06-01,83.9691543579102,83.9691543579102,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-07-01,69.6914672851562,69.6914672851562,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-08-01,80.3574447631836,80.3574447631836,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-09-01,71.1462478637695,71.1462478637695,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-10-01,85.6897964477539,85.6897964477539,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-11-01,88.8391418457031,88.8391418457031,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Kogi","Ankpa","Urban",2010-12-01,97.2696228027344,97.2696228027344,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-01-01,92.1259841918945,92.1259841918945,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-03-01,92.6076431274414,92.6076431274414,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-04-01,95.4559097290039,95.4559097290039,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-05-01,99.7304611206055,99.7304611206055,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-06-01,99.4790573120117,99.4790573120117,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-08-01,86.1344528198242,86.1344528198242,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-09-01,76.1614608764648,76.1614608764648,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-10-01,87.4403839111328,87.4403839111328,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-11-01,139.715393066406,139.715393066406,1,"7.433333"," 7.633333",34,FALSE
"Maize Yellow","Kogi","Ankpa","Urban",2010-12-01,152.068115234375,152.068115234375,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-01-01,240.789474487305,240.789474487305,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-03-01,191.849533081055,191.849533081055,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-04-01,210.473571777344,210.473571777344,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-05-01,208.616790771484,208.616790771484,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-06-01,189.874633789062,189.874633789062,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-07-01,231.111114501953,231.111114501953,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-08-01,215.126037597656,215.126037597656,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-09-01,193.893142700195,193.893142700195,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-10-01,229.787246704102,229.787246704102,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-11-01,229.758316040039,229.758316040039,1,"7.433333"," 7.633333",34,FALSE
"Rice Imported","Kogi","Ankpa","Urban",2010-12-01,218.880523681641,218.880523681641,1,"7.433333"," 7.633333",34,FALSE
"Rice Local","Kogi","Ankpa","Urban",2010-01-01,151.673065185547,151.673065185547,1,"7.433333"," 7.633333",34,FALSE
"Rice Local","Kogi","Ankpa","Urban",2010-03-01,136.61897277832,136.61897277832,1,"7.433333"," 7.633333",34,FALSE
"Rice Local","Kogi","Ankpa","Urban",2010-04-01,141.955841064453,141.955841064453,1,"7.433333"," 7.633333",34,FALSE
"Rice Local","Kogi","Ankpa","Urban",2010-05-01,113.339553833008,113.339553833008,1,"7.433333"," 7.633333",34,FALSE
"Rice Local","Kogi","Ankpa","Urban",2010-06-01,126.541244506836,126.541244506836,1,"7.433333"," 7.633333",34,FALSE
"Rice Local","Kogi","Ankpa","Urban",2010-07-01,162.895919799805,162.895919799805,1,"7.433333"," 7.633333",34,FALSE
"Rice Local","Kogi","Ankpa","Urban",2010-09-01,121.12036895752,121.12036895752,1,"7.433333"," 7.633333",34,FALSE
"Rice Local","Kogi","Ankpa","Urban",2010-11-01,161.504577636719,161.504577636719,1,"7.433333"," 7.633333",34,FALSE
"Rice Local","Kogi","Ankpa","Urban",2010-12-01,166.251052856445,166.251052856445,1,"7.433333"," 7.633333",34,FALSE
"Sorghum","Kogi","Ankpa","Urban",2010-01-01,90.9658813476562,90.9658813476562,1,"7.433333"," 7.633333",34,FALSE
"Sorghum","Kogi","Ankpa","Urban",2010-04-01,106.893539428711,106.893539428711,1,"7.433333"," 7.633333",34,FALSE
"Sorghum","Kogi","Ankpa","Urban",2010-06-01,75.0227584838867,75.0227584838867,1,"7.433333"," 7.633333",34,FALSE
"Sorghum","Kogi","Ankpa","Urban",2010-08-01,85.9650573730469,85.9650573730469,1,"7.433333"," 7.633333",34,FALSE
"Sorghum","Kogi","Ankpa","Urban",2010-09-01,74.4187774658203,74.4187774658203,1,"7.433333"," 7.633333",34,FALSE
"Sorghum","Kogi","Ankpa","Urban",2010-10-01,84.0336074829102,84.0336074829102,1,"7.433333"," 7.633333",34,FALSE
"Sorghum","Kogi","Ankpa","Urban",2010-11-01,89.6495513916016,89.6495513916016,1,"7.433333"," 7.633333",34,FALSE
"Sorghum","Kogi","Ankpa","Urban",2010-12-01,93.9828643798828,93.9828643798828,1,"7.433333"," 7.633333",34,FALSE
"Maize White","Ogun","Apena","Rural",2009-09-01,70.9523849487305,71.4285736083984,0,NA,NA,46,FALSE
"Maize White","Ogun","Apena","Rural",2009-10-01,61.6666679382324,61.6666679382324,0,NA,NA,46,FALSE
"Maize White","Ogun","Apena","Rural",2009-11-01,70.7936553955078,71.4285736083984,0,NA,NA,46,FALSE
"Maize White","Ogun","Apena","Rural",2009-12-01,55.0537643432617,54.8387107849121,0,NA,NA,46,FALSE
"Maize Yellow","Ogun","Apena","Rural",2009-09-01,92.8571472167969,92.8571472167969,0,NA,NA,41,FALSE
"Maize Yellow","Ogun","Apena","Rural",2009-12-01,59.7580642700195,60,0,NA,NA,41,FALSE
"Sorghum","Ogun","Apena","Rural",2009-09-01,96.2962951660156,96.2962951660156,0,NA,NA,38,FALSE
"Drink Swan Water Bottle","Akwa Ibom","Apostolic Church","Rural",2012-11-01,112.082504272461,111.665000915527,0,NA,NA,71,FALSE
"Drink Swan Water Bottle","Rivers","Apostolic Church","Rural",2012-12-01,96.1100006103516,100,0,NA,NA,71,FALSE
"Maize White","Akwa Ibom","Apostolic Church","Rural",2012-11-01,128.560409545898,128.560409545898,0,NA,NA,68,FALSE
"Maize White","Akwa Ibom","Apostolic Church","Rural",2012-12-01,137.338912963867,130.681823730469,0,NA,NA,68,FALSE
"Maize White","Rivers","Apostolic Church","Rural",2012-12-01,148.012557983398,148.012557983398,0,NA,NA,68,FALSE
"Maize Yellow","Akwa Ibom","Apostolic Church","Rural",2012-12-01,130.815338134766,111.111114501953,0,NA,NA,68,FALSE
"Maize Yellow","Rivers","Apostolic Church","Rural",2012-12-01,141.163833618164,141.163833618164,0,NA,NA,68,FALSE
"Rice Imported","Akwa Ibom","Apostolic Church","Rural",2012-11-01,207.749053955078,207.749053955078,0,NA,NA,70,FALSE
"Rice Imported","Rivers","Apostolic Church","Rural",2012-11-01,207.791397094727,207.791397094727,0,NA,NA,70,FALSE
"Rice Local","Akwa Ibom","Apostolic Church","Rural",2012-11-01,165.909088134766,165.909088134766,0,NA,NA,66,FALSE
"Rice Local","Rivers","Apostolic Church","Rural",2012-11-01,151.084335327148,151.084335327148,0,NA,NA,66,FALSE
"Sorghum","Akwa Ibom","Apostolic Church","Rural",2010-02-01,129.310989379883,129.107986450195,0,NA,NA,57,FALSE
"Cement Dangote","Kebbi","Argungu","Urban",2010-10-01,1708.3349609375,1708.3349609375,1,"12.733333"," 4.516667",42,FALSE
"Drink Swan Water Bottle","Kebbi","Argungu","Urban",2010-04-01,88.75,88.75,1,"12.733333"," 4.516667",40,FALSE
"Drink Swan Water Bottle","Kebbi","Argungu","Urban",2010-06-01,63.75,63.75,1,"12.733333"," 4.516667",40,FALSE
"Drink Swan Water Bottle","Kebbi","Argungu","Urban",2010-11-01,88.5714340209961,88.5714340209961,1,"12.733333"," 4.516667",40,FALSE
"Drink Swan Water Bottle","Kebbi","Argungu","Urban",2010-12-01,31,31,1,"12.733333"," 4.516667",40,FALSE
"Maize White","Kebbi","Argungu","Urban",2009-01-01,72.7474975585938,72.7474975585938,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2009-06-01,58.1612892150879,58.3333320617676,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2009-11-01,82.4127426147461,78.7910079956055,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2009-12-01,60.5418739318848,60.7142868041992,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-03-01,59.0048446655273,59.0048446655273,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-04-01,57.9413757324219,57.9413757324219,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-05-01,64.0649871826172,64.0649871826172,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-06-01,54.4037742614746,54.4037742614746,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-07-01,55.0396347045898,55.0396347045898,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-08-01,61.8181800842285,61.8181800842285,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-09-01,57.471263885498,57.471263885498,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-10-01,70.6940841674805,70.6940841674805,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-11-01,58.1999969482422,58.1999969482422,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2010-12-01,51.0465812683105,51.0465812683105,1,"12.733333"," 4.516667",45,FALSE
"Maize White","Kebbi","Argungu","Urban",2012-12-01,65.4269943237305,65.4269943237305,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2009-06-01,58.5172424316406,58.3333320617676,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2009-09-01,79.1986923217773,68.2922897338867,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2009-11-01,89.1830215454102,76.9230804443359,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2009-12-01,61.806453704834,61.2903251647949,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-02-01,56.9037666320801,56.9037666320801,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-03-01,59.3448066711426,59.3448066711426,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-04-01,60.4026832580566,60.4026832580566,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-05-01,63.5346755981445,63.5346755981445,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-06-01,52.4112815856934,52.4112815856934,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-07-01,52.1020011901855,52.1020011901855,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-08-01,62.2200012207031,62.2200012207031,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-09-01,56.403450012207,56.403450012207,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-10-01,60.2629661560059,60.2629661560059,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2010-11-01,60.7902488708496,60.7902488708496,1,"12.733333"," 4.516667",45,FALSE
"Maize Yellow","Kebbi","Argungu","Urban",2012-12-01,64.2325897216797,64.2325897216797,1,"12.733333"," 4.516667",45,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2009-01-01,130.303024291992,130.303024291992,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2009-06-01,163.371215820312,153.030303955078,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-01-01,145.3125,145.3125,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-02-01,160.001937866211,160.001937866211,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-03-01,157.142868041992,157.142868041992,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-04-01,157.832046508789,157.832046508789,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-05-01,160.997741699219,160.997741699219,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-06-01,179.445465087891,179.445465087891,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-07-01,156.406326293945,156.406326293945,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-08-01,151.428573608398,151.428573608398,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-09-01,176.362518310547,176.362518310547,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-10-01,153.518127441406,153.518127441406,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-11-01,223.443222045898,223.443222045898,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2010-12-01,178.690719604492,178.690719604492,1,"12.733333"," 4.516667",41,FALSE
"Rice Imported","Kebbi","Argungu","Urban",2012-12-01,165.9375,165.9375,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2009-03-01,103.851417541504,103.225807189941,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2009-06-01,101.612907409668,101.612907409668,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-01-01,97.8702087402344,97.8702087402344,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-02-01,98.218505859375,98.218505859375,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-04-01,115.740745544434,115.740745544434,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-05-01,96.2244567871094,96.2244567871094,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-06-01,108.248161315918,108.248161315918,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-07-01,107.03205871582,107.03205871582,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-08-01,102.472351074219,102.472351074219,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-09-01,108.150466918945,108.150466918945,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-10-01,99.0453491210938,99.0453491210938,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-11-01,141.451599121094,141.451599121094,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2010-12-01,126.44694519043,126.44694519043,1,"12.733333"," 4.516667",41,FALSE
"Rice Local","Kebbi","Argungu","Urban",2012-12-01,112.415077209473,112.415077209473,1,"12.733333"," 4.516667",41,FALSE
"Sorghum","Kebbi","Argungu","Urban",2009-01-01,46.8627471923828,46.8627471923828,1,"12.733333"," 4.516667",45,FALSE
"Sorghum","Kebbi","Argungu","Urban",2009-02-01,51.6129035949707,51.6129035949707,1,"12.733333"," 4.516667",45,FALSE
"Sorghum","Kebbi","Argungu","Urban",2009-06-01,57.0456085205078,56.4516143798828,1,"12.733333"," 4.516667",45,FALSE
"Sorghum","Kebbi","Argungu","Urban",2009-09-01,85.9596786499023,100,1,"12.733333"," 4.516667",45,FALSE
"Sorghum","Kebbi","Argungu","Urban",2009-11-01,79.6962585449219,75.3602600097656,1,"12.733333"," 4.516667",45,FALSE
"Sorghum","Kebbi","Argungu","Urban",2009-12-01,64.6381149291992,64.5161285400391,1,"12.733333"," 4.516667",45,FALSE
