"state","item","date","Obs","DistinctPrice"
"Ebonyi","Cement Dangote",2012-04-01,27,1
"Ebonyi","Cement Dangote",2012-05-01,27,1
"Ebonyi","Cement Dangote",2012-06-01,27,1
"Ebonyi","Cement Dangote",2012-07-01,27,1
"Ebonyi","Cement Dangote",2012-08-01,27,1
"Ebonyi","Cement Dangote",2012-09-01,27,1
"Ebonyi","Cement Dangote",2012-10-01,27,1
"Ebonyi","Cement Dangote",2012-11-01,27,1
"Ebonyi","Cement Dangote",2012-12-01,27,2
"Ebonyi","Drink Swan Water Bottle",2009-04-01,1,1
"Ebonyi","Drink Swan Water Bottle",2009-06-01,1,1
"Ebonyi","Drink Swan Water Bottle",2009-09-01,1,1
"Ebonyi","Drink Swan Water Bottle",2009-10-01,1,1
"Ebonyi","Drink Swan Water Bottle",2009-11-01,1,1
"Ebonyi","Drink Swan Water Bottle",2010-01-01,27,2
"Ebonyi","Drink Swan Water Bottle",2010-02-01,27,1
"Ebonyi","Drink Swan Water Bottle",2010-03-01,27,2
"Ebonyi","Drink Swan Water Bottle",2010-04-01,27,2
"Ebonyi","Drink Swan Water Bottle",2010-05-01,27,1
"Ebonyi","Drink Swan Water Bottle",2010-06-01,27,1
"Ebonyi","Drink Swan Water Bottle",2010-07-01,27,1
"Ebonyi","Drink Swan Water Bottle",2010-08-01,27,1
"Ebonyi","Drink Swan Water Bottle",2010-09-01,27,2
"Ebonyi","Drink Swan Water Bottle",2010-10-01,27,2
"Ebonyi","Drink Swan Water Bottle",2010-11-01,27,2
"Ebonyi","Drink Swan Water Bottle",2011-01-01,27,1
"Ebonyi","Drink Swan Water Bottle",2011-02-01,27,1
"Ebonyi","Drink Swan Water Bottle",2011-03-01,27,1
"Ebonyi","Drink Swan Water Bottle",2011-04-01,27,1
"Ebonyi","Drink Swan Water Bottle",2011-05-01,27,1
"Ebonyi","Drink Swan Water Bottle",2011-06-01,27,1
"Ebonyi","Drink Swan Water Bottle",2011-07-01,27,1
"Ebonyi","Drink Swan Water Bottle",2011-09-01,27,1
"Ebonyi","Drink Swan Water Bottle",2011-10-01,27,1
"Ebonyi","Drink Swan Water Bottle",2011-12-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-01-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-02-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-03-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-04-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-05-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-06-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-08-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-09-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-10-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-11-01,27,1
"Ebonyi","Drink Swan Water Bottle",2012-12-01,27,2
"Ebonyi","Maize White",2009-01-01,6,2
"Ebonyi","Maize White",2009-02-01,2,2
"Ebonyi","Maize White",2009-03-01,2,2
"Ebonyi","Maize White",2009-04-01,3,3
"Ebonyi","Maize White",2009-05-01,1,1
"Ebonyi","Maize White",2009-06-01,1,1
"Ebonyi","Maize White",2009-09-01,1,1
"Ebonyi","Maize White",2009-10-01,1,1
"Ebonyi","Maize White",2009-11-01,1,1
"Ebonyi","Maize White",2009-12-01,1,1
"Ebonyi","Maize White",2010-01-01,27,2
"Ebonyi","Maize White",2010-02-01,27,2
"Ebonyi","Maize White",2010-03-01,27,2
"Ebonyi","Maize White",2010-04-01,27,2
"Ebonyi","Maize White",2010-05-01,27,1
"Ebonyi","Maize White",2010-06-01,27,1
"Ebonyi","Maize White",2010-07-01,27,2
"Ebonyi","Maize White",2010-08-01,27,2
"Ebonyi","Maize White",2010-09-01,27,2
"Ebonyi","Maize White",2010-10-01,27,2
"Ebonyi","Maize White",2010-11-01,27,2
"Ebonyi","Maize White",2011-01-01,27,1
"Ebonyi","Maize White",2011-02-01,27,1
"Ebonyi","Maize White",2011-03-01,27,1
"Ebonyi","Maize White",2011-04-01,27,1
"Ebonyi","Maize White",2011-05-01,27,1
"Ebonyi","Maize White",2011-06-01,27,1
"Ebonyi","Maize White",2011-07-01,27,1
"Ebonyi","Maize White",2011-09-01,27,1
"Ebonyi","Maize White",2011-10-01,27,1
"Ebonyi","Maize White",2011-11-01,27,1
"Ebonyi","Maize White",2011-12-01,27,1
"Ebonyi","Maize White",2012-01-01,27,1
"Ebonyi","Maize White",2012-02-01,27,1
"Ebonyi","Maize White",2012-03-01,27,1
"Ebonyi","Maize White",2012-04-01,27,1
"Ebonyi","Maize White",2012-05-01,27,1
"Ebonyi","Maize White",2012-06-01,27,1
"Ebonyi","Maize White",2012-07-01,27,1
"Ebonyi","Maize White",2012-08-01,27,1
"Ebonyi","Maize White",2012-09-01,27,1
"Ebonyi","Maize White",2012-10-01,27,1
"Ebonyi","Maize White",2012-11-01,27,1
"Ebonyi","Maize White",2012-12-01,27,2
"Ebonyi","Maize Yellow",2009-01-01,6,2
"Ebonyi","Maize Yellow",2009-02-01,2,2
"Ebonyi","Maize Yellow",2009-03-01,2,2
"Ebonyi","Maize Yellow",2009-04-01,3,3
"Ebonyi","Maize Yellow",2009-05-01,1,1
"Ebonyi","Maize Yellow",2009-06-01,1,1
"Ebonyi","Maize Yellow",2009-09-01,1,1
"Ebonyi","Maize Yellow",2009-10-01,1,1
"Ebonyi","Maize Yellow",2009-11-01,1,1
"Ebonyi","Maize Yellow",2009-12-01,1,1
"Ebonyi","Maize Yellow",2010-01-01,27,2
"Ebonyi","Maize Yellow",2010-02-01,27,2
"Ebonyi","Maize Yellow",2010-03-01,27,2
"Ebonyi","Maize Yellow",2010-04-01,27,2
"Ebonyi","Maize Yellow",2010-05-01,27,1
"Ebonyi","Maize Yellow",2010-06-01,27,1
"Ebonyi","Maize Yellow",2010-07-01,27,2
"Ebonyi","Maize Yellow",2010-08-01,27,2
"Ebonyi","Maize Yellow",2010-09-01,27,2
"Ebonyi","Maize Yellow",2010-10-01,27,2
"Ebonyi","Maize Yellow",2010-11-01,27,2
"Ebonyi","Maize Yellow",2011-01-01,27,1
"Ebonyi","Maize Yellow",2011-02-01,27,1
"Ebonyi","Maize Yellow",2011-03-01,27,1
"Ebonyi","Maize Yellow",2011-04-01,27,1
"Ebonyi","Maize Yellow",2011-05-01,27,1
"Ebonyi","Maize Yellow",2011-06-01,27,1
"Ebonyi","Maize Yellow",2011-07-01,27,1
"Ebonyi","Maize Yellow",2011-09-01,27,1
"Ebonyi","Maize Yellow",2011-10-01,27,1
"Ebonyi","Maize Yellow",2011-11-01,27,1
"Ebonyi","Maize Yellow",2011-12-01,27,1
"Ebonyi","Maize Yellow",2012-01-01,27,1
"Ebonyi","Maize Yellow",2012-02-01,27,1
"Ebonyi","Maize Yellow",2012-03-01,27,1
"Ebonyi","Maize Yellow",2012-04-01,27,1
"Ebonyi","Maize Yellow",2012-05-01,27,1
"Ebonyi","Maize Yellow",2012-06-01,27,1
"Ebonyi","Maize Yellow",2012-07-01,27,1
"Ebonyi","Maize Yellow",2012-08-01,27,1
"Ebonyi","Maize Yellow",2012-09-01,27,1
"Ebonyi","Maize Yellow",2012-10-01,27,1
"Ebonyi","Maize Yellow",2012-11-01,27,1
"Ebonyi","Maize Yellow",2012-12-01,27,2
"Ebonyi","Rice Imported",2009-01-01,6,5
"Ebonyi","Rice Imported",2009-02-01,1,1
"Ebonyi","Rice Imported",2009-03-01,2,2
"Ebonyi","Rice Imported",2009-04-01,2,2
"Ebonyi","Rice Imported",2009-05-01,1,1
"Ebonyi","Rice Imported",2009-06-01,1,1
"Ebonyi","Rice Imported",2010-01-01,27,1
"Ebonyi","Rice Imported",2010-02-01,27,2
"Ebonyi","Rice Imported",2010-03-01,27,1
"Ebonyi","Rice Imported",2010-04-01,27,2
"Ebonyi","Rice Imported",2010-05-01,27,2
"Ebonyi","Rice Imported",2010-06-01,27,1
"Ebonyi","Rice Imported",2010-07-01,27,2
"Ebonyi","Rice Imported",2010-08-01,27,2
"Ebonyi","Rice Imported",2010-09-01,27,2
"Ebonyi","Rice Imported",2010-10-01,27,1
"Ebonyi","Rice Imported",2010-11-01,27,2
"Ebonyi","Rice Imported",2011-01-01,27,1
"Ebonyi","Rice Imported",2011-02-01,27,1
"Ebonyi","Rice Imported",2011-03-01,27,1
"Ebonyi","Rice Imported",2011-04-01,27,1
"Ebonyi","Rice Imported",2011-05-01,27,1
"Ebonyi","Rice Imported",2011-06-01,27,1
"Ebonyi","Rice Imported",2011-07-01,27,1
"Ebonyi","Rice Imported",2011-09-01,27,1
"Ebonyi","Rice Imported",2011-10-01,27,1
"Ebonyi","Rice Imported",2011-11-01,27,1
"Ebonyi","Rice Imported",2011-12-01,27,1
"Ebonyi","Rice Imported",2012-01-01,27,1
"Ebonyi","Rice Imported",2012-02-01,27,1
"Ebonyi","Rice Imported",2012-03-01,27,1
"Ebonyi","Rice Imported",2012-04-01,27,1
"Ebonyi","Rice Imported",2012-05-01,27,1
"Ebonyi","Rice Imported",2012-06-01,27,1
"Ebonyi","Rice Imported",2012-07-01,27,1
"Ebonyi","Rice Imported",2012-08-01,27,1
"Ebonyi","Rice Imported",2012-09-01,27,1
"Ebonyi","Rice Imported",2012-10-01,27,1
"Ebonyi","Rice Imported",2012-11-01,27,1
"Ebonyi","Rice Imported",2012-12-01,27,1
"Ebonyi","Rice Local",2009-01-01,6,3
"Ebonyi","Rice Local",2009-02-01,2,2
"Ebonyi","Rice Local",2009-03-01,2,2
"Ebonyi","Rice Local",2009-04-01,3,3
"Ebonyi","Rice Local",2009-05-01,1,1
"Ebonyi","Rice Local",2009-06-01,1,1
"Ebonyi","Rice Local",2010-01-01,27,1
"Ebonyi","Rice Local",2010-02-01,27,1
"Ebonyi","Rice Local",2010-03-01,27,2
"Ebonyi","Rice Local",2010-04-01,27,2
"Ebonyi","Rice Local",2010-05-01,27,2
"Ebonyi","Rice Local",2010-06-01,27,1
"Ebonyi","Rice Local",2010-07-01,27,2
"Ebonyi","Rice Local",2010-08-01,27,1
"Ebonyi","Rice Local",2010-09-01,27,2
"Ebonyi","Rice Local",2010-10-01,27,1
"Ebonyi","Rice Local",2010-11-01,27,2
"Ebonyi","Rice Local",2011-01-01,27,1
"Ebonyi","Rice Local",2011-02-01,27,1
"Ebonyi","Rice Local",2011-03-01,27,1
"Ebonyi","Rice Local",2011-04-01,27,1
"Ebonyi","Rice Local",2011-05-01,27,1
"Ebonyi","Rice Local",2011-06-01,27,1
"Ebonyi","Rice Local",2011-07-01,27,1
"Ebonyi","Rice Local",2011-09-01,27,1
"Ebonyi","Rice Local",2011-10-01,27,1
"Ebonyi","Rice Local",2011-11-01,27,1
"Ebonyi","Rice Local",2011-12-01,27,1
"Ebonyi","Rice Local",2012-01-01,27,1
"Ebonyi","Rice Local",2012-02-01,27,1
"Ebonyi","Rice Local",2012-03-01,27,1
"Ebonyi","Rice Local",2012-04-01,27,1
"Ebonyi","Rice Local",2012-05-01,27,1
"Ebonyi","Rice Local",2012-06-01,27,1
"Ebonyi","Rice Local",2012-07-01,27,1
"Ebonyi","Rice Local",2012-08-01,27,1
"Ebonyi","Rice Local",2012-09-01,27,1
"Ebonyi","Rice Local",2012-10-01,27,1
"Ebonyi","Rice Local",2012-11-01,27,1
"Ebonyi","Rice Local",2012-12-01,27,2
"Ebonyi","Sorghum",2009-01-01,3,2
"Ebonyi","Sorghum",2009-02-01,1,1
"Ebonyi","Sorghum",2009-03-01,2,2
"Ebonyi","Sorghum",2009-04-01,3,2
"Ebonyi","Sorghum",2009-05-01,1,1
"Ebonyi","Sorghum",2009-06-01,1,1
"Ebonyi","Sorghum",2009-09-01,1,1
"Ebonyi","Sorghum",2009-10-01,1,1
"Ebonyi","Sorghum",2009-11-01,1,1
"Ebonyi","Sorghum",2009-12-01,1,1
"Ebonyi","Sorghum",2010-01-01,27,2
"Ebonyi","Sorghum",2010-02-01,27,2
"Ebonyi","Sorghum",2010-03-01,27,2
"Ebonyi","Sorghum",2010-04-01,27,2
"Ebonyi","Sorghum",2010-05-01,27,2
"Ebonyi","Sorghum",2010-06-01,27,1
"Ebonyi","Sorghum",2010-07-01,27,2
"Ebonyi","Sorghum",2010-08-01,27,2
"Ebonyi","Sorghum",2010-09-01,27,2
"Ebonyi","Sorghum",2010-10-01,27,1
"Ebonyi","Sorghum",2010-11-01,5,1
"Ebonyi","Sorghum",2011-01-01,27,1
"Ebonyi","Sorghum",2011-02-01,27,1
"Ebonyi","Sorghum",2011-03-01,27,1
"Ebonyi","Sorghum",2011-04-01,27,1
"Ebonyi","Sorghum",2011-05-01,27,1
"Ebonyi","Sorghum",2011-06-01,27,1
"Ebonyi","Sorghum",2011-07-01,27,1
"Ebonyi","Sorghum",2011-09-01,27,1
"Ebonyi","Sorghum",2011-10-01,27,1
"Ebonyi","Sorghum",2011-11-01,27,1
"Ebonyi","Sorghum",2011-12-01,27,1
"Ebonyi","Sorghum",2012-01-01,27,1
"Ebonyi","Sorghum",2012-02-01,27,1
"Ebonyi","Sorghum",2012-03-01,27,1
"Ebonyi","Sorghum",2012-04-01,27,1
"Ebonyi","Sorghum",2012-05-01,27,1
"Ebonyi","Sorghum",2012-06-01,27,1
"Ebonyi","Sorghum",2012-07-01,27,1
"Ebonyi","Sorghum",2012-08-01,27,1
"Ebonyi","Sorghum",2012-09-01,27,1
"Ebonyi","Sorghum",2012-10-01,27,1
"Ebonyi","Sorghum",2012-11-01,27,1
"Ebonyi","Sorghum",2012-12-01,5,1
"Edo","Cement Dangote",2010-01-01,24,1
"Edo","Cement Dangote",2010-02-01,24,2
"Edo","Cement Dangote",2010-03-01,24,2
"Edo","Cement Dangote",2010-04-01,24,2
"Edo","Cement Dangote",2010-06-01,24,2
"Edo","Cement Dangote",2010-07-01,24,2
"Edo","Cement Dangote",2010-08-01,24,2
"Edo","Cement Dangote",2010-09-01,24,1
"Edo","Cement Dangote",2010-10-01,24,2
"Edo","Cement Dangote",2010-11-01,24,1
"Edo","Cement Dangote",2010-12-01,24,2
"Edo","Cement Dangote",2011-01-01,24,1
"Edo","Cement Dangote",2011-04-01,24,1
"Edo","Cement Dangote",2011-06-01,24,1
"Edo","Cement Dangote",2011-11-01,24,1
"Edo","Cement Dangote",2011-12-01,24,1
"Edo","Cement Dangote",2012-02-01,24,1
"Edo","Cement Dangote",2012-03-01,24,1
"Edo","Cement Dangote",2012-08-01,24,1
"Edo","Cement Dangote",2012-10-01,24,1
"Edo","Cement Dangote",2012-11-01,24,1
"Edo","Drink Swan Water Bottle",2010-01-01,4,1
"Edo","Drink Swan Water Bottle",2010-02-01,24,2
"Edo","Drink Swan Water Bottle",2010-03-01,24,2
"Edo","Drink Swan Water Bottle",2010-04-01,24,2
"Edo","Drink Swan Water Bottle",2010-06-01,24,2
"Edo","Drink Swan Water Bottle",2010-07-01,4,1
"Edo","Drink Swan Water Bottle",2010-08-01,20,1
"Edo","Drink Swan Water Bottle",2010-09-01,4,1
"Edo","Drink Swan Water Bottle",2010-10-01,4,1
"Edo","Drink Swan Water Bottle",2010-11-01,4,1
"Edo","Drink Swan Water Bottle",2010-12-01,24,2
"Edo","Drink Swan Water Bottle",2011-04-01,24,1
"Edo","Drink Swan Water Bottle",2011-06-01,24,1
"Edo","Drink Swan Water Bottle",2011-08-01,24,1
"Edo","Drink Swan Water Bottle",2012-07-01,24,1
"Edo","Drink Swan Water Bottle",2012-08-01,24,1
"Edo","Drink Swan Water Bottle",2012-11-01,24,1
"Edo","Drink Swan Water Bottle",2012-12-01,4,1
"Edo","Maize White",2010-01-01,24,2
"Edo","Maize White",2010-02-01,24,2
"Edo","Maize White",2010-03-01,24,2
"Edo","Maize White",2010-04-01,24,2
"Edo","Maize White",2010-05-01,24,2
"Edo","Maize White",2010-06-01,24,2
"Edo","Maize White",2010-07-01,24,2
"Edo","Maize White",2010-08-01,24,2
"Edo","Maize White",2010-09-01,24,2
"Edo","Maize White",2010-10-01,4,1
"Edo","Maize White",2010-11-01,24,2
"Edo","Maize White",2010-12-01,24,2
"Edo","Maize White",2011-01-01,24,1
"Edo","Maize White",2011-02-01,24,1
"Edo","Maize White",2011-03-01,24,1
"Edo","Maize White",2011-04-01,24,1
"Edo","Maize White",2011-05-01,24,1
"Edo","Maize White",2011-06-01,24,1
"Edo","Maize White",2011-07-01,24,1
"Edo","Maize White",2011-08-01,24,1
"Edo","Maize White",2011-09-01,24,1
"Edo","Maize White",2011-10-01,24,1
"Edo","Maize White",2011-11-01,24,1
"Edo","Maize White",2011-12-01,24,1
"Edo","Maize White",2012-01-01,24,1
"Edo","Maize White",2012-02-01,24,1
"Edo","Maize White",2012-03-01,24,1
"Edo","Maize White",2012-04-01,24,1
"Edo","Maize White",2012-05-01,24,1
"Edo","Maize White",2012-06-01,24,1
"Edo","Maize White",2012-07-01,24,1
"Edo","Maize White",2012-08-01,24,1
"Edo","Maize White",2012-09-01,24,1
"Edo","Maize White",2012-10-01,24,1
"Edo","Maize White",2012-11-01,24,1
"Edo","Maize White",2012-12-01,24,2
"Edo","Maize Yellow",2010-01-01,24,2
"Edo","Maize Yellow",2010-02-01,24,2
"Edo","Maize Yellow",2010-03-01,24,2
"Edo","Maize Yellow",2010-04-01,24,2
"Edo","Maize Yellow",2010-05-01,24,2
"Edo","Maize Yellow",2010-06-01,24,2
"Edo","Maize Yellow",2010-07-01,24,2
"Edo","Maize Yellow",2010-08-01,24,2
"Edo","Maize Yellow",2010-09-01,4,1
"Edo","Maize Yellow",2010-11-01,24,2
"Edo","Maize Yellow",2010-12-01,4,1
"Edo","Maize Yellow",2011-01-01,24,1
"Edo","Maize Yellow",2011-02-01,24,1
"Edo","Maize Yellow",2011-03-01,24,1
"Edo","Maize Yellow",2011-04-01,24,1
"Edo","Maize Yellow",2011-05-01,24,1
"Edo","Maize Yellow",2011-06-01,24,1
"Edo","Maize Yellow",2011-07-01,24,1
"Edo","Maize Yellow",2011-08-01,24,1
"Edo","Maize Yellow",2011-09-01,24,1
"Edo","Maize Yellow",2011-10-01,24,1
"Edo","Maize Yellow",2011-11-01,24,1
"Edo","Maize Yellow",2011-12-01,24,1
"Edo","Maize Yellow",2012-01-01,24,1
"Edo","Maize Yellow",2012-02-01,24,1
"Edo","Maize Yellow",2012-03-01,24,1
"Edo","Maize Yellow",2012-04-01,24,1
"Edo","Maize Yellow",2012-05-01,24,1
"Edo","Maize Yellow",2012-06-01,24,1
"Edo","Maize Yellow",2012-07-01,24,1
"Edo","Maize Yellow",2012-08-01,24,1
"Edo","Maize Yellow",2012-09-01,24,1
"Edo","Maize Yellow",2012-10-01,24,1
"Edo","Maize Yellow",2012-11-01,24,1
"Edo","Maize Yellow",2012-12-01,24,2
"Edo","Rice Imported",2010-01-01,24,2
"Edo","Rice Imported",2010-02-01,24,2
"Edo","Rice Imported",2010-03-01,24,2
"Edo","Rice Imported",2010-04-01,24,2
"Edo","Rice Imported",2010-05-01,24,2
"Edo","Rice Imported",2010-06-01,24,2
"Edo","Rice Imported",2010-07-01,24,2
"Edo","Rice Imported",2010-08-01,24,2
"Edo","Rice Imported",2010-09-01,24,2
"Edo","Rice Imported",2010-10-01,4,1
"Edo","Rice Imported",2010-11-01,24,2
"Edo","Rice Imported",2010-12-01,24,2
"Edo","Rice Imported",2011-01-01,24,1
"Edo","Rice Imported",2011-02-01,24,1
"Edo","Rice Imported",2011-03-01,24,1
"Edo","Rice Imported",2011-04-01,24,1
"Edo","Rice Imported",2011-05-01,24,1
"Edo","Rice Imported",2011-06-01,24,1
"Edo","Rice Imported",2011-07-01,24,1
"Edo","Rice Imported",2011-08-01,24,1
"Edo","Rice Imported",2011-09-01,24,1
"Edo","Rice Imported",2011-10-01,24,1
"Edo","Rice Imported",2011-11-01,24,1
"Edo","Rice Imported",2011-12-01,24,1
"Edo","Rice Imported",2012-01-01,24,1
"Edo","Rice Imported",2012-02-01,24,1
"Edo","Rice Imported",2012-03-01,24,1
"Edo","Rice Imported",2012-04-01,24,1
"Edo","Rice Imported",2012-05-01,24,1
"Edo","Rice Imported",2012-06-01,24,1
"Edo","Rice Imported",2012-07-01,24,1
"Edo","Rice Imported",2012-08-01,24,1
"Edo","Rice Imported",2012-09-01,24,1
"Edo","Rice Imported",2012-10-01,24,1
"Edo","Rice Imported",2012-11-01,24,1
"Edo","Rice Imported",2012-12-01,24,2
"Edo","Rice Local",2010-01-01,24,2
"Edo","Rice Local",2010-02-01,24,2
"Edo","Rice Local",2010-03-01,24,2
"Edo","Rice Local",2010-04-01,24,2
"Edo","Rice Local",2010-05-01,24,2
"Edo","Rice Local",2010-06-01,24,2
"Edo","Rice Local",2010-07-01,24,2
"Edo","Rice Local",2010-08-01,24,2
"Edo","Rice Local",2010-09-01,24,2
"Edo","Rice Local",2010-10-01,4,1
"Edo","Rice Local",2010-11-01,24,2
"Edo","Rice Local",2010-12-01,24,2
"Edo","Rice Local",2011-01-01,24,1
"Edo","Rice Local",2011-02-01,24,1
"Edo","Rice Local",2011-03-01,24,1
"Edo","Rice Local",2011-04-01,24,1
"Edo","Rice Local",2011-05-01,24,1
"Edo","Rice Local",2011-06-01,24,1
"Edo","Rice Local",2011-07-01,24,1
"Edo","Rice Local",2011-08-01,24,1
"Edo","Rice Local",2011-09-01,24,1
"Edo","Rice Local",2011-10-01,24,1
"Edo","Rice Local",2011-11-01,24,1
"Edo","Rice Local",2011-12-01,24,1
"Edo","Rice Local",2012-01-01,24,1
"Edo","Rice Local",2012-02-01,24,1
"Edo","Rice Local",2012-03-01,24,1
"Edo","Rice Local",2012-04-01,24,1
"Edo","Rice Local",2012-05-01,24,1
"Edo","Rice Local",2012-06-01,24,1
"Edo","Rice Local",2012-07-01,24,1
"Edo","Rice Local",2012-08-01,24,1
"Edo","Rice Local",2012-09-01,24,1
"Edo","Rice Local",2012-10-01,24,1
"Edo","Rice Local",2012-11-01,24,1
"Edo","Rice Local",2012-12-01,24,2
"Edo","Sorghum",2010-01-01,24,2
"Edo","Sorghum",2010-02-01,24,2
"Edo","Sorghum",2010-03-01,24,2
"Edo","Sorghum",2010-04-01,24,2
"Edo","Sorghum",2010-05-01,24,2
"Edo","Sorghum",2010-06-01,20,1
"Edo","Sorghum",2010-07-01,24,2
"Edo","Sorghum",2010-08-01,24,2
"Edo","Sorghum",2010-09-01,24,2
"Edo","Sorghum",2010-11-01,24,2
"Edo","Sorghum",2010-12-01,4,1
"Edo","Sorghum",2011-01-01,24,1
"Edo","Sorghum",2011-02-01,24,1
"Edo","Sorghum",2011-03-01,24,1
"Edo","Sorghum",2011-04-01,24,1
"Edo","Sorghum",2011-05-01,24,1
"Edo","Sorghum",2011-06-01,24,1
"Edo","Sorghum",2011-07-01,24,1
"Edo","Sorghum",2011-08-01,24,1
"Edo","Sorghum",2011-09-01,24,1
"Edo","Sorghum",2011-10-01,24,1
"Edo","Sorghum",2011-11-01,24,1
"Edo","Sorghum",2011-12-01,24,1
"Edo","Sorghum",2012-01-01,24,1
"Edo","Sorghum",2012-02-01,24,1
"Edo","Sorghum",2012-03-01,24,1
"Edo","Sorghum",2012-04-01,24,1
"Edo","Sorghum",2012-05-01,24,1
"Edo","Sorghum",2012-06-01,24,1
"Edo","Sorghum",2012-07-01,24,1
"Edo","Sorghum",2012-08-01,24,1
"Edo","Sorghum",2012-09-01,24,1
"Edo","Sorghum",2012-10-01,24,1
"Edo","Sorghum",2012-11-01,24,1
"Edo","Sorghum",2012-12-01,24,2
"Ekiti","Cement Dangote",2009-10-01,1,1
"Ekiti","Cement Dangote",2010-01-01,20,2
"Ekiti","Cement Dangote",2010-02-01,20,2
"Ekiti","Cement Dangote",2010-03-01,20,2
"Ekiti","Cement Dangote",2010-04-01,20,2
"Ekiti","Cement Dangote",2010-05-01,4,1
"Ekiti","Cement Dangote",2010-06-01,20,2
"Ekiti","Cement Dangote",2010-07-01,20,2
"Ekiti","Cement Dangote",2010-08-01,20,1
"Ekiti","Cement Dangote",2010-09-01,20,2
"Ekiti","Cement Dangote",2010-10-01,20,1
"Ekiti","Cement Dangote",2010-11-01,20,2
"Ekiti","Cement Dangote",2010-12-01,20,2
"Ekiti","Cement Dangote",2011-01-01,20,1
"Ekiti","Cement Dangote",2011-02-01,20,1
"Ekiti","Cement Dangote",2011-03-01,20,1
"Ekiti","Cement Dangote",2011-04-01,20,1
"Ekiti","Cement Dangote",2011-05-01,20,1
"Ekiti","Cement Dangote",2011-06-01,20,1
"Ekiti","Cement Dangote",2011-08-01,20,1
"Ekiti","Cement Dangote",2011-09-01,20,1
"Ekiti","Cement Dangote",2011-10-01,20,1
"Ekiti","Cement Dangote",2011-12-01,20,1
"Ekiti","Cement Dangote",2012-01-01,20,1
"Ekiti","Cement Dangote",2012-02-01,20,1
"Ekiti","Cement Dangote",2012-03-01,20,1
"Ekiti","Cement Dangote",2012-04-01,20,2
"Ekiti","Cement Dangote",2012-05-01,20,1
"Ekiti","Cement Dangote",2012-06-01,20,1
"Ekiti","Cement Dangote",2012-07-01,20,1
"Ekiti","Cement Dangote",2012-08-01,20,1
"Ekiti","Cement Dangote",2012-09-01,20,1
"Ekiti","Cement Dangote",2012-10-01,20,1
"Ekiti","Cement Dangote",2012-11-01,20,1
"Ekiti","Cement Dangote",2012-12-01,20,2
"Ekiti","Drink Swan Water Bottle",2010-01-01,20,2
"Ekiti","Drink Swan Water Bottle",2010-02-01,4,1
"Ekiti","Drink Swan Water Bottle",2010-03-01,20,1
"Ekiti","Drink Swan Water Bottle",2010-04-01,20,2
"Ekiti","Drink Swan Water Bottle",2010-05-01,20,2
"Ekiti","Drink Swan Water Bottle",2010-06-01,20,2
"Ekiti","Drink Swan Water Bottle",2010-07-01,4,1
"Ekiti","Drink Swan Water Bottle",2010-08-01,16,1
"Ekiti","Drink Swan Water Bottle",2010-09-01,20,2
"Ekiti","Drink Swan Water Bottle",2010-10-01,4,1
"Ekiti","Drink Swan Water Bottle",2010-11-01,4,1
"Ekiti","Drink Swan Water Bottle",2010-12-01,20,2
"Ekiti","Drink Swan Water Bottle",2011-01-01,20,1
"Ekiti","Drink Swan Water Bottle",2011-04-01,20,1
"Ekiti","Drink Swan Water Bottle",2011-05-01,20,1
"Ekiti","Drink Swan Water Bottle",2012-02-01,20,1
"Ekiti","Drink Swan Water Bottle",2012-05-01,20,1
"Ekiti","Drink Swan Water Bottle",2012-06-01,20,1
"Ekiti","Drink Swan Water Bottle",2012-08-01,20,1
"Ekiti","Drink Swan Water Bottle",2012-11-01,20,1
"Ekiti","Drink Swan Water Bottle",2012-12-01,4,1
"Ekiti","Maize White",2009-01-01,5,5
"Ekiti","Maize White",2009-02-01,1,1
"Ekiti","Maize White",2009-03-01,1,1
"Ekiti","Maize White",2009-04-01,1,1
"Ekiti","Maize White",2009-09-01,1,1
"Ekiti","Maize White",2009-11-01,2,2
"Ekiti","Maize White",2009-12-01,1,1
"Ekiti","Maize White",2010-01-01,20,2
"Ekiti","Maize White",2010-02-01,20,2
"Ekiti","Maize White",2010-03-01,20,2
"Ekiti","Maize White",2010-04-01,20,2
"Ekiti","Maize White",2010-05-01,20,2
"Ekiti","Maize White",2010-06-01,20,2
"Ekiti","Maize White",2010-07-01,20,2
"Ekiti","Maize White",2010-08-01,20,2
"Ekiti","Maize White",2010-09-01,20,2
"Ekiti","Maize White",2010-10-01,20,2
"Ekiti","Maize White",2010-11-01,20,2
"Ekiti","Maize White",2010-12-01,20,2
"Ekiti","Maize White",2011-01-01,20,1
"Ekiti","Maize White",2011-02-01,20,1
"Ekiti","Maize White",2011-03-01,20,1
"Ekiti","Maize White",2011-04-01,20,1
"Ekiti","Maize White",2011-05-01,20,1
"Ekiti","Maize White",2011-06-01,20,1
