"item","state","centre","date","meanPrice"
"Maize Yellow","Rivers","Ahoada",2010-06-01,110.589813232422
"Maize Yellow","Rivers","Ahoada",2010-08-01,115.742698669434
"Maize Yellow","Rivers","Ahoada",2010-09-01,127.612609863281
"Maize Yellow","Rivers","Ahoada",2011-02-01,122.28776550293
"Maize Yellow","Rivers","Ahoada",2011-06-01,117.256637573242
"Maize Yellow","Rivers","Ahoada",2011-07-01,96.5665283203125
"Maize Yellow","Rivers","Ahoada",2011-08-01,100.161819458008
"Maize Yellow","Rivers","Ahoada",2011-09-01,98.4897918701172
"Maize Yellow","Rivers","Ahoada",2011-11-01,138.640411376953
"Maize Yellow","Rivers","Ahoada",2011-12-01,101.931335449219
"Maize Yellow","Rivers","Ahoada",2012-01-01,131.61572265625
"Maize Yellow","Rivers","Ahoada",2012-02-01,110.22721862793
"Maize Yellow","Rivers","Ahoada",2012-03-01,136.628997802734
"Maize Yellow","Rivers","Ahoada",2012-04-01,102.905670166016
"Maize Yellow","Rivers","Ahoada",2012-06-01,99.7863311767578
"Maize Yellow","Rivers","Ahoada",2012-07-01,102.063270568848
"Maize Yellow","Rivers","Ahoada",2012-08-01,139.37727355957
"Maize Yellow","Rivers","Ahoada",2012-09-01,98.6912078857422
"Maize Yellow","Rivers","Ahoada",2012-10-01,126.694915771484
"Maize Yellow","Rivers","Ahoada",2012-11-01,123.005325317383
"Maize Yellow","Rivers","Ahoada",2012-12-01,109.295074462891
"Rice Imported","Rivers","Ahoada",2010-01-01,246.893783569336
"Rice Imported","Rivers","Ahoada",2010-02-01,240.174667358398
"Rice Imported","Rivers","Ahoada",2010-06-01,213.673049926758
"Rice Imported","Rivers","Ahoada",2010-07-01,243.430145263672
"Rice Imported","Rivers","Ahoada",2010-08-01,222.222839355469
"Rice Imported","Rivers","Ahoada",2010-11-01,238.095245361328
"Rice Imported","Rivers","Ahoada",2010-12-01,234.741790771484
"Rice Imported","Rivers","Ahoada",2011-02-01,216.726455688477
"Rice Imported","Rivers","Ahoada",2011-03-01,224.215240478516
"Rice Imported","Rivers","Ahoada",2011-04-01,228.69953918457
"Rice Imported","Rivers","Ahoada",2011-05-01,239.953048706055
"Rice Imported","Rivers","Ahoada",2011-06-01,231.481475830078
"Rice Imported","Rivers","Ahoada",2011-07-01,153.733535766602
"Rice Imported","Rivers","Ahoada",2011-08-01,212.765960693359
"Rice Imported","Rivers","Ahoada",2011-09-01,246.096496582031
"Rice Imported","Rivers","Ahoada",2011-10-01,226.679840087891
"Rice Imported","Rivers","Ahoada",2011-11-01,217.061920166016
"Rice Imported","Rivers","Ahoada",2011-12-01,227.198272705078
"Rice Imported","Rivers","Ahoada",2012-01-01,229.661026000977
"Rice Imported","Rivers","Ahoada",2012-02-01,220.125793457031
"Rice Imported","Rivers","Ahoada",2012-03-01,236.493377685547
"Rice Imported","Rivers","Ahoada",2012-04-01,193.91633605957
"Rice Imported","Rivers","Ahoada",2012-05-01,239.578125
"Rice Imported","Rivers","Ahoada",2012-06-01,235.151504516602
"Rice Imported","Rivers","Ahoada",2012-07-01,231.629425048828
"Rice Imported","Rivers","Ahoada",2012-08-01,236.263732910156
"Rice Imported","Rivers","Ahoada",2012-09-01,245.737228393555
"Rice Imported","Rivers","Ahoada",2012-10-01,251.866668701172
"Rice Imported","Rivers","Ahoada",2012-11-01,211.416488647461
"Rice Imported","Rivers","Ahoada",2012-12-01,278.781829833984
"Rice Local","Rivers","Ahoada",2010-08-01,166.667343139648
"Rice Local","Rivers","Ahoada",2010-09-01,175.097274780273
"Rice Local","Rivers","Ahoada",2011-02-01,196.954559326172
"Rice Local","Rivers","Ahoada",2011-03-01,196.969696044922
"Rice Local","Rivers","Ahoada",2011-06-01,187.793426513672
"Rice Local","Rivers","Ahoada",2012-01-01,184.867401123047
"Rice Local","Rivers","Ahoada",2012-04-01,95.6937789916992
"Sorghum","Rivers","Ahoada",2010-01-01,120.218574523926
"Sorghum","Rivers","Ahoada",2010-03-01,119.565216064453
"Sorghum","Rivers","Ahoada",2010-08-01,131.76708984375
"Sorghum","Rivers","Ahoada",2011-01-01,132.158584594727
"Sorghum","Rivers","Ahoada",2011-04-01,114.130432128906
"Sorghum","Rivers","Ahoada",2011-05-01,114.463523864746
"Sorghum","Rivers","Ahoada",2011-06-01,144.144149780273
"Sorghum","Rivers","Ahoada",2011-07-01,110.474136352539
"Sorghum","Rivers","Ahoada",2011-09-01,119.535865783691
"Sorghum","Rivers","Ahoada",2011-10-01,129.310348510742
"Sorghum","Rivers","Ahoada",2012-01-01,105.49893951416
"Sorghum","Rivers","Ahoada",2012-02-01,115.139389038086
"Sorghum","Rivers","Ahoada",2012-04-01,122.863250732422
"Sorghum","Rivers","Ahoada",2012-06-01,117.521369934082
"Sorghum","Rivers","Ahoada",2012-09-01,119.704223632812
"Sorghum","Rivers","Ahoada",2012-10-01,123.080169677734
"Sorghum","Rivers","Ahoada",2012-11-01,131.712265014648
"Cement Dangote","Nasarawa","Aiagye",2012-12-01,1930
"Maize White","Nasarawa","Aiagye",2012-11-01,60.2182540893555
"Maize White","Nasarawa","Aiagye",2012-12-01,60.3217163085938
"Maize Yellow","Nasarawa","Aiagye",2012-11-01,62.2350654602051
"Maize Yellow","Nasarawa","Aiagye",2012-12-01,58.5175552368164
"Rice Imported","Nasarawa","Aiagye",2012-11-01,195.713348388672
"Rice Imported","Nasarawa","Aiagye",2012-12-01,167.692306518555
"Rice Local","Nasarawa","Aiagye",2012-11-01,150.143676757812
"Rice Local","Nasarawa","Aiagye",2012-12-01,143.387313842773
"Sorghum","Nasarawa","Aiagye",2012-11-01,79.4395370483398
"Sorghum","Nasarawa","Aiagye",2012-12-01,66.9344024658203
"Maize White","Oyo","Aiyede",2009-01-01,54.9625473022461
"Maize White","Oyo","Aiyede",2009-03-01,67.4157333374023
"Maize White","Oyo","Aiyede",2009-04-01,56.6713485717773
"Maize Yellow","Oyo","Aiyede",2009-01-01,55.9874000549316
"Maize Yellow","Oyo","Aiyede",2009-03-01,69.4221496582031
"Maize Yellow","Oyo","Aiyede",2009-04-01,57.4399871826172
"Rice Imported","Oyo","Aiyede",2009-01-01,146.881652832031
"Rice Imported","Oyo","Aiyede",2009-02-01,145.745849609375
"Rice Imported","Oyo","Aiyede",2009-04-01,152.661987304688
"Rice Imported","Oyo","Aiyede",2009-05-01,173.410400390625
"Sorghum","Oyo","Aiyede",2009-01-01,67.2315673828125
"Sorghum","Oyo","Aiyede",2009-02-01,72.6048812866211
"Sorghum","Oyo","Aiyede",2009-04-01,70.8227081298828
"Sorghum","Oyo","Aiyede",2009-05-01,65.4761962890625
"Cement Dangote","Rivers","Ajegunle mkt Bonny lga",2012-12-01,1806.25
"Drink Swan Water Bottle","Rivers","Ajegunle mkt Bonny lga",2012-12-01,98.3333358764648
"Maize White","Rivers","Ajegunle mkt Bonny lga",2010-01-01,132.645538330078
"Maize White","Rivers","Ajegunle mkt Bonny lga",2010-02-01,107.78443145752
"Maize White","Rivers","Ajegunle mkt Bonny lga",2010-03-01,123.923049926758
"Maize White","Rivers","Ajegunle mkt Bonny lga",2010-06-01,141.065841674805
"Maize Yellow","Rivers","Ajegunle mkt Bonny lga",2010-01-01,132.231399536133
"Maize Yellow","Rivers","Ajegunle mkt Bonny lga",2010-02-01,104.545455932617
"Maize Yellow","Rivers","Ajegunle mkt Bonny lga",2010-05-01,134.615386962891
"Maize Yellow","Rivers","Ajegunle mkt Bonny lga",2010-08-01,115.044250488281
"Rice Imported","Rivers","Ajegunle mkt Bonny lga",2010-01-01,205.7998046875
"Rice Imported","Rivers","Ajegunle mkt Bonny lga",2010-03-01,237.395843505859
"Rice Imported","Rivers","Ajegunle mkt Bonny lga",2010-04-01,243.362838745117
"Rice Imported","Rivers","Ajegunle mkt Bonny lga",2010-05-01,167.254211425781
"Rice Imported","Rivers","Ajegunle mkt Bonny lga",2010-06-01,221.90202331543
"Rice Imported","Rivers","Ajegunle mkt Bonny lga",2010-07-01,213.247177124023
"Rice Imported","Rivers","Ajegunle mkt Bonny lga",2010-08-01,232.75862121582
"Rice Imported","Rivers","Ajegunle mkt Bonny lga",2012-12-01,234.842437744141
"Rice Local","Rivers","Ajegunle mkt Bonny lga",2010-08-01,183.531661987305
"Sorghum","Rivers","Ajegunle mkt Bonny lga",2010-03-01,76.7441864013672
"Sorghum","Rivers","Ajegunle mkt Bonny lga",2012-12-01,30
"Rice Imported","Lagos","Akinola mkt Apapa LGA",2009-01-01,152.419357299805
"Sorghum","Lagos","Akinola mkt Apapa LGA",2009-01-01,99.2307739257812
"Cement Dangote","Ondo","Akure",2010-09-01,1536.67004394531
"Cement Dangote","Ondo","Akure",2010-10-01,1606
"Drink Swan Water Bottle","Ondo","Akure",2010-01-01,84
"Drink Swan Water Bottle","Ondo","Akure",2010-07-01,76.25
"Drink Swan Water Bottle","Ondo","Akure",2012-04-01,87.1399993896484
"Maize White","Ondo","Akure",2010-01-01,89.6337585449219
"Maize White","Ondo","Akure",2010-02-01,89.4556121826172
"Maize White","Ondo","Akure",2010-03-01,82.915412902832
"Maize White","Ondo","Akure",2010-04-01,82.8402328491211
"Maize White","Ondo","Akure",2010-05-01,93.4130249023438
"Maize White","Ondo","Akure",2010-06-01,91.219367980957
"Maize White","Ondo","Akure",2010-07-01,79.7873458862305
"Maize White","Ondo","Akure",2010-08-01,84.1401977539062
"Maize White","Ondo","Akure",2010-09-01,86.9262924194336
"Maize White","Ondo","Akure",2010-10-01,70.9433975219727
"Maize White","Ondo","Akure",2010-11-01,77.094970703125
"Maize White","Ondo","Akure",2010-12-01,74.4459838867188
"Maize White","Ondo","Akure",2012-04-01,91.7431182861328
"Maize White","Ondo","Akure",2012-12-01,100.818626403809
"Maize Yellow","Ondo","Akure",2010-01-01,95.0445785522461
"Maize Yellow","Ondo","Akure",2010-02-01,89.6861038208008
"Maize Yellow","Ondo","Akure",2010-03-01,85.9592895507812
"Maize Yellow","Ondo","Akure",2010-04-01,82.9541015625
"Maize Yellow","Ondo","Akure",2010-05-01,93.7100067138672
"Maize Yellow","Ondo","Akure",2010-06-01,92.6349716186523
"Maize Yellow","Ondo","Akure",2010-07-01,81.8442230224609
"Maize Yellow","Ondo","Akure",2010-08-01,84.061408996582
"Maize Yellow","Ondo","Akure",2010-09-01,79.3393783569336
"Maize Yellow","Ondo","Akure",2010-10-01,74.6887969970703
"Maize Yellow","Ondo","Akure",2010-11-01,82.965576171875
"Maize Yellow","Ondo","Akure",2010-12-01,80.1952590942383
"Maize Yellow","Ondo","Akure",2012-04-01,96.6293716430664
"Maize Yellow","Ondo","Akure",2012-12-01,106.00707244873
"Rice Imported","Ondo","Akure",2010-01-01,162.487838745117
"Rice Imported","Ondo","Akure",2010-02-01,168.772933959961
"Rice Imported","Ondo","Akure",2010-03-01,169.056182861328
"Rice Imported","Ondo","Akure",2010-04-01,165.279159545898
"Rice Imported","Ondo","Akure",2010-05-01,149.285369873047
"Rice Imported","Ondo","Akure",2010-06-01,156.426910400391
"Rice Imported","Ondo","Akure",2010-07-01,149.191162109375
"Rice Imported","Ondo","Akure",2010-08-01,151.126052856445
"Rice Imported","Ondo","Akure",2010-09-01,149.836547851562
"Rice Imported","Ondo","Akure",2010-10-01,154.060882568359
"Rice Imported","Ondo","Akure",2010-11-01,152.846908569336
"Rice Imported","Ondo","Akure",2010-12-01,151.552795410156
"Rice Imported","Ondo","Akure",2012-04-01,208.894882202148
"Rice Imported","Ondo","Akure",2012-12-01,212.267303466797
"Rice Local","Ondo","Akure",2010-01-01,142.222229003906
"Rice Local","Ondo","Akure",2010-08-01,125.000129699707
"Rice Local","Ondo","Akure",2010-09-01,129.832656860352
"Rice Local","Ondo","Akure",2010-10-01,118.644073486328
"Rice Local","Ondo","Akure",2010-12-01,165.079360961914
"Rice Local","Ondo","Akure",2012-04-01,144.298080444336
"Rice Local","Ondo","Akure",2012-12-01,160.479049682617
"Sorghum","Ondo","Akure",2010-01-01,100.12092590332
"Sorghum","Ondo","Akure",2010-02-01,100.477607727051
"Sorghum","Ondo","Akure",2010-03-01,88.8737030029297
"Sorghum","Ondo","Akure",2010-04-01,98.4697265625
"Sorghum","Ondo","Akure",2010-05-01,96.9741134643555
"Sorghum","Ondo","Akure",2010-06-01,89.8073120117188
"Sorghum","Ondo","Akure",2010-07-01,103.452972412109
"Sorghum","Ondo","Akure",2010-08-01,92.3413162231445
"Sorghum","Ondo","Akure",2010-10-01,83.0077438354492
"Sorghum","Ondo","Akure",2010-11-01,99.522834777832
"Sorghum","Ondo","Akure",2010-12-01,108.9248046875
"Sorghum","Ondo","Akure",2012-04-01,94.4306259155273
"Sorghum","Ondo","Akure",2012-12-01,92.6549911499023
"Cement Dangote","Anambra","Akwa",2010-02-01,1565
"Cement Dangote","Anambra","Akwa",2010-10-01,1490
"Cement Dangote","Anambra","Akwa",2012-12-01,1630
"Drink Swan Water Bottle","Anambra","Akwa",2010-01-01,76.6699981689453
"Maize White","Anambra","Akwa",2010-06-01,110.526321411133
"Maize White","Anambra","Akwa",2010-08-01,124.90364074707
"Maize White","Anambra","Akwa",2012-11-01,95.2914810180664
"Maize Yellow","Anambra","Akwa",2010-08-01,110.642395019531
"Maize Yellow","Anambra","Akwa",2012-11-01,96.5909118652344
"Rice Imported","Anambra","Akwa",2010-07-01,91.3242034912109
"Rice Imported","Anambra","Akwa",2010-08-01,188
"Rice Imported","Anambra","Akwa",2010-10-01,340
"Rice Imported","Anambra","Akwa",2012-11-01,208.333343505859
"Rice Imported","Anambra","Akwa",2012-12-01,222.672073364258
"Rice Local","Anambra","Akwa",2010-03-01,147.368423461914
"Rice Local","Anambra","Akwa",2010-07-01,134.297515869141
"Rice Local","Anambra","Akwa",2010-08-01,133.279479980469
"Rice Local","Anambra","Akwa",2012-11-01,136.554611206055
"Sorghum","Anambra","Akwa",2010-08-01,107.066375732422
"Sorghum","Anambra","Akwa",2012-11-01,96.6183547973633
"Cement Dangote","Nasarawa","Akwanga",2010-04-01,1606.25
"Drink Swan Water Bottle","Nasarawa","Akwanga",2010-01-01,93
"Maize White","Nasarawa","Akwanga",2010-03-01,59.0044097900391
"Maize White","Nasarawa","Akwanga",2010-04-01,58.2560691833496
"Maize White","Nasarawa","Akwanga",2010-05-01,63.6174659729004
"Maize White","Nasarawa","Akwanga",2010-06-01,64.9572677612305
"Maize White","Nasarawa","Akwanga",2010-08-01,62.8583297729492
"Maize White","Nasarawa","Akwanga",2010-09-01,57.9399147033691
"Maize White","Nasarawa","Akwanga",2010-11-01,54.8812675476074
"Maize White","Nasarawa","Akwanga",2010-12-01,52.0446090698242
"Maize Yellow","Nasarawa","Akwanga",2010-03-01,59.6924934387207
"Maize Yellow","Nasarawa","Akwanga",2010-04-01,58.1704635620117
"Maize Yellow","Nasarawa","Akwanga",2010-05-01,60.2531661987305
"Maize Yellow","Nasarawa","Akwanga",2010-06-01,70.8571395874023
"Maize Yellow","Nasarawa","Akwanga",2010-08-01,65.6703872680664
"Maize Yellow","Nasarawa","Akwanga",2010-09-01,63.9152679443359
"Maize Yellow","Nasarawa","Akwanga",2010-11-01,56.7505722045898
"Rice Imported","Nasarawa","Akwanga",2010-01-01,214.084518432617
"Rice Imported","Nasarawa","Akwanga",2010-03-01,179.207305908203
"Rice Imported","Nasarawa","Akwanga",2010-04-01,180.241058349609
"Rice Imported","Nasarawa","Akwanga",2010-05-01,160.846557617188
"Rice Imported","Nasarawa","Akwanga",2010-06-01,159.674133300781
"Rice Imported","Nasarawa","Akwanga",2010-09-01,176.451187133789
"Rice Imported","Nasarawa","Akwanga",2010-11-01,165.405410766602
"Rice Imported","Nasarawa","Akwanga",2010-12-01,171.774291992188
"Rice Local","Nasarawa","Akwanga",2010-01-01,146.005508422852
"Rice Local","Nasarawa","Akwanga",2010-03-01,127.305793762207
"Rice Local","Nasarawa","Akwanga",2010-04-01,117.051612854004
"Rice Local","Nasarawa","Akwanga",2010-05-01,113.235290527344
"Rice Local","Nasarawa","Akwanga",2010-06-01,104.489799499512
"Rice Local","Nasarawa","Akwanga",2010-08-01,115.422744750977
"Rice Local","Nasarawa","Akwanga",2010-09-01,125.399871826172
"Rice Local","Nasarawa","Akwanga",2010-11-01,117.406143188477
"Rice Local","Nasarawa","Akwanga",2010-12-01,125.35758972168
"Sorghum","Nasarawa","Akwanga",2009-05-01,41.1764678955078
"Sorghum","Nasarawa","Akwanga",2009-10-01,55.238094329834
"Sorghum","Nasarawa","Akwanga",2010-01-01,61.9607849121094
"Sorghum","Nasarawa","Akwanga",2010-03-01,59.5755271911621
"Sorghum","Nasarawa","Akwanga",2010-04-01,66.1394653320312
"Sorghum","Nasarawa","Akwanga",2010-05-01,60.5839424133301
"Sorghum","Nasarawa","Akwanga",2010-06-01,67.1081695556641
"Sorghum","Nasarawa","Akwanga",2010-08-01,67.6148071289062
"Sorghum","Nasarawa","Akwanga",2010-09-01,66.5188446044922
"Sorghum","Nasarawa","Akwanga",2010-11-01,67.0707092285156
"Sorghum","Nasarawa","Akwanga",2010-12-01,66.0446701049805
"Cement Dangote","Yobe","Alh. Audu Mai manda",2011-04-01,1975
"Cement Dangote","Yobe","Alh. Audu Mai manda",2011-05-01,2250
"Cement Dangote","Yobe","Alh. Audu Mai manda",2011-06-01,2080
"Cement Dangote","Yobe","Alh. Audu Mai manda",2011-07-01,1970.83337402344
"Cement Dangote","Yobe","Alh. Audu Mai manda",2011-08-01,2053.125
"Cement Dangote","Yobe","Alh. Audu Mai manda",2011-09-01,2141.669921875
"Cement Dangote","Yobe","Alh. Audu Mai manda",2012-03-01,1866.66662597656
"Cement Dangote","Yobe","Alh. Audu Mai manda",2012-04-01,2055
"Drink Swan Water Bottle","Yobe","Alh. Audu Mai manda",2011-02-01,85.0849990844727
"Drink Swan Water Bottle","Yobe","Alh. Audu Mai manda",2011-03-01,110.83332824707
"Drink Swan Water Bottle","Yobe","Alh. Audu Mai manda",2011-04-01,104.800003051758
"Drink Swan Water Bottle","Yobe","Alh. Audu Mai manda",2011-08-01,84.1699981689453
"Drink Swan Water Bottle","Yobe","Alh. Audu Mai manda",2011-09-01,123.019996643066
"Drink Swan Water Bottle","Yobe","Alh. Audu Mai manda",2012-01-01,103.75
"Drink Swan Water Bottle","Yobe","Alh. Audu Mai manda",2012-02-01,115.332000732422
"Drink Swan Water Bottle","Yobe","Alh. Audu Mai manda",2012-04-01,112.139999389648
"Maize White","Yobe","Alh. Audu Mai manda",2010-01-01,53.9113845825195
"Maize White","Yobe","Alh. Audu Mai manda",2010-02-01,54.0048522949219
"Maize White","Yobe","Alh. Audu Mai manda",2010-06-01,52.1739158630371
"Maize White","Yobe","Alh. Audu Mai manda",2010-09-01,53.9146766662598
"Maize White","Yobe","Alh. Audu Mai manda",2010-10-01,52.8571472167969
"Maize White","Yobe","Alh. Audu Mai manda",2010-11-01,69.8224792480469
"Maize White","Yobe","Alh. Audu Mai manda",2011-01-01,38.3263397216797
"Maize White","Yobe","Alh. Audu Mai manda",2011-02-01,63.6574172973633
"Maize White","Yobe","Alh. Audu Mai manda",2011-03-01,46.4830207824707
"Maize White","Yobe","Alh. Audu Mai manda",2011-04-01,39.3321762084961
"Maize White","Yobe","Alh. Audu Mai manda",2011-05-01,71.5427169799805
"Maize White","Yobe","Alh. Audu Mai manda",2011-06-01,70.6399993896484
"Maize White","Yobe","Alh. Audu Mai manda",2011-07-01,56.4691009521484
"Maize White","Yobe","Alh. Audu Mai manda",2011-08-01,99.7996215820312
"Maize White","Yobe","Alh. Audu Mai manda",2011-09-01,80.89208984375
"Maize White","Yobe","Alh. Audu Mai manda",2011-10-01,62.8051452636719
"Maize White","Yobe","Alh. Audu Mai manda",2011-11-01,55.5543479919434
"Maize White","Yobe","Alh. Audu Mai manda",2012-01-01,54.4502601623535
"Maize White","Yobe","Alh. Audu Mai manda",2012-02-01,55.1330757141113
"Maize White","Yobe","Alh. Audu Mai manda",2012-03-01,71.5207366943359
"Maize White","Yobe","Alh. Audu Mai manda",2012-04-01,58.2608680725098
"Maize White","Yobe","Alh. Audu Mai manda",2012-05-01,71.5451354980469
"Maize White","Yobe","Alh. Audu Mai manda",2012-07-01,83.2635955810547
"Maize White","Yobe","Alh. Audu Mai manda",2012-09-01,80.886100769043
"Maize Yellow","Yobe","Alh. Audu Mai manda",2010-01-01,48.0183639526367
"Maize Yellow","Yobe","Alh. Audu Mai manda",2010-02-01,48.0919532775879
"Maize Yellow","Yobe","Alh. Audu Mai manda",2010-06-01,52.4590187072754
"Maize Yellow","Yobe","Alh. Audu Mai manda",2010-08-01,53.9761352539062
"Maize Yellow","Yobe","Alh. Audu Mai manda",2010-10-01,46.4912300109863
"Maize Yellow","Yobe","Alh. Audu Mai manda",2010-11-01,59.0361442565918
"Maize Yellow","Yobe","Alh. Audu Mai manda",2010-12-01,43.5995788574219
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-01-01,48.5461387634277
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-02-01,50.0607833862305
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-03-01,36.6633911132812
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-04-01,47.2853546142578
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-05-01,69.4025421142578
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-06-01,75.6385040283203
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-07-01,57.19970703125
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-08-01,55.9781036376953
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-09-01,85.7080764770508
"Maize Yellow","Yobe","Alh. Audu Mai manda",2011-10-01,107.841171264648
"Maize Yellow","Yobe","Alh. Audu Mai manda",2012-01-01,55.1020393371582
"Maize Yellow","Yobe","Alh. Audu Mai manda",2012-02-01,49.1803283691406
"Maize Yellow","Yobe","Alh. Audu Mai manda",2012-05-01,82.0464248657227
"Maize Yellow","Yobe","Alh. Audu Mai manda",2012-09-01,85.7049713134766
"Maize Yellow","Yobe","Alh. Audu Mai manda",2012-11-01,64.9750595092773
"Rice Imported","Yobe","Alh. Audu Mai manda",2010-01-01,161.270263671875
"Rice Imported","Yobe","Alh. Audu Mai manda",2010-02-01,161.71875
"Rice Imported","Yobe","Alh. Audu Mai manda",2010-03-01,227.488143920898
"Rice Imported","Yobe","Alh. Audu Mai manda",2010-06-01,251.724136352539
"Rice Imported","Yobe","Alh. Audu Mai manda",2010-08-01,214.705871582031
"Rice Imported","Yobe","Alh. Audu Mai manda",2010-09-01,211.769927978516
"Rice Imported","Yobe","Alh. Audu Mai manda",2010-10-01,156.521728515625
"Rice Imported","Yobe","Alh. Audu Mai manda",2010-12-01,195.601791381836
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-01-01,196.805999755859
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-02-01,200.170532226562
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-04-01,184.092849731445
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-05-01,181.509017944336
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-06-01,174.287857055664
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-07-01,156.390319824219
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-08-01,185.532302856445
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-09-01,280.675201416016
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-10-01,233.180557250977
"Rice Imported","Yobe","Alh. Audu Mai manda",2011-11-01,168.676727294922
"Rice Imported","Yobe","Alh. Audu Mai manda",2012-01-01,167.449661254883
"Rice Imported","Yobe","Alh. Audu Mai manda",2012-02-01,157.8125
"Rice Imported","Yobe","Alh. Audu Mai manda",2012-03-01,177.759735107422
"Rice Imported","Yobe","Alh. Audu Mai manda",2012-04-01,168.187164306641
"Rice Imported","Yobe","Alh. Audu Mai manda",2012-07-01,215.841583251953
"Rice Imported","Yobe","Alh. Audu Mai manda",2012-09-01,280.707336425781
"Rice Imported","Yobe","Alh. Audu Mai manda",2012-11-01,159.724990844727
"Rice Local","Yobe","Alh. Audu Mai manda",2010-01-01,110.675033569336
"Rice Local","Yobe","Alh. Audu Mai manda",2010-02-01,109.544479370117
"Rice Local","Yobe","Alh. Audu Mai manda",2010-03-01,103.073547363281
"Rice Local","Yobe","Alh. Audu Mai manda",2010-04-01,96.7498397827148
"Rice Local","Yobe","Alh. Audu Mai manda",2010-05-01,98.9361724853516
"Rice Local","Yobe","Alh. Audu Mai manda",2010-06-01,114.182685852051
"Rice Local","Yobe","Alh. Audu Mai manda",2010-07-01,103.482719421387
"Rice Local","Yobe","Alh. Audu Mai manda",2010-08-01,112.879867553711
"Rice Local","Yobe","Alh. Audu Mai manda",2010-09-01,122.841033935547
"Rice Local","Yobe","Alh. Audu Mai manda",2010-10-01,131.723617553711
"Rice Local","Yobe","Alh. Audu Mai manda",2010-11-01,158.9921875
"Rice Local","Yobe","Alh. Audu Mai manda",2010-12-01,116.598083496094
"Rice Local","Yobe","Alh. Audu Mai manda",2011-01-01,126.011245727539
"Rice Local","Yobe","Alh. Audu Mai manda",2011-02-01,145.15788269043
"Rice Local","Yobe","Alh. Audu Mai manda",2011-03-01,127.820587158203
"Rice Local","Yobe","Alh. Audu Mai manda",2011-04-01,119.013641357422
"Rice Local","Yobe","Alh. Audu Mai manda",2011-05-01,99.7825317382812
"Rice Local","Yobe","Alh. Audu Mai manda",2011-06-01,126.800071716309
"Rice Local","Yobe","Alh. Audu Mai manda",2011-07-01,108.276306152344
"Rice Local","Yobe","Alh. Audu Mai manda",2011-08-01,117.917221069336
"Rice Local","Yobe","Alh. Audu Mai manda",2011-09-01,172.399719238281
"Rice Local","Yobe","Alh. Audu Mai manda",2011-10-01,120.576072692871
"Rice Local","Yobe","Alh. Audu Mai manda",2011-11-01,118.794326782227
"Rice Local","Yobe","Alh. Audu Mai manda",2012-01-01,117.236312866211
"Rice Local","Yobe","Alh. Audu Mai manda",2012-02-01,114.46305847168
"Rice Local","Yobe","Alh. Audu Mai manda",2012-03-01,112.105766296387
"Rice Local","Yobe","Alh. Audu Mai manda",2012-04-01,118.994590759277
"Rice Local","Yobe","Alh. Audu Mai manda",2012-05-01,99.7835159301758
"Rice Local","Yobe","Alh. Audu Mai manda",2012-07-01,148.89826965332
"Rice Local","Yobe","Alh. Audu Mai manda",2012-09-01,172.40641784668
"Rice Local","Yobe","Alh. Audu Mai manda",2012-11-01,98.2937545776367
"Sorghum","Yobe","Alh. Audu Mai manda",2009-06-01,39.2857131958008
"Sorghum","Yobe","Alh. Audu Mai manda",2010-01-01,80.4058456420898
"Sorghum","Yobe","Alh. Audu Mai manda",2010-02-01,41.265209197998
"Sorghum","Yobe","Alh. Audu Mai manda",2010-03-01,39.4712944030762
"Sorghum","Yobe","Alh. Audu Mai manda",2010-04-01,39.755916595459
"Sorghum","Yobe","Alh. Audu Mai manda",2010-05-01,39.6539535522461
"Sorghum","Yobe","Alh. Audu Mai manda",2010-06-01,46.5281295776367
"Sorghum","Yobe","Alh. Audu Mai manda",2010-07-01,48.8280372619629
"Sorghum","Yobe","Alh. Audu Mai manda",2010-08-01,53.519474029541
"Sorghum","Yobe","Alh. Audu Mai manda",2010-09-01,42.4970779418945
"Sorghum","Yobe","Alh. Audu Mai manda",2010-10-01,70.8900451660156
"Sorghum","Yobe","Alh. Audu Mai manda",2010-11-01,50.7826080322266
"Sorghum","Yobe","Alh. Audu Mai manda",2010-12-01,40.088191986084
"Sorghum","Yobe","Alh. Audu Mai manda",2011-01-01,40.0459365844727
"Sorghum","Yobe","Alh. Audu Mai manda",2011-02-01,53.7001113891602
"Sorghum","Yobe","Alh. Audu Mai manda",2011-03-01,41.6371994018555
