"region","zone","item","date","price","weight"
"Snnpr","Gurage","Maize",2010-07-01,2.98,2
"Snnpr","Gurage","Maize",2010-08-01,2.7,2
"Snnpr","Gurage","Maize",2010-09-01,2.86,1
"Snnpr","Gurage","Maize",2010-10-01,2.4,2
"Snnpr","Gurage","Maize",2010-11-01,2.37,2
"Snnpr","Gurage","Maize",2010-12-01,2.61,2
"Snnpr","Gurage","Maize",2011-01-01,2.58,2
"Snnpr","Gurage","Maize",2011-02-01,2.66,1
"Snnpr","Gurage","Maize",2011-03-01,3.53,2
"Snnpr","Gurage","Maize",2011-04-01,3.87,2
"Snnpr","Gurage","Maize",2011-05-01,5.12,2
"Snnpr","Gurage","Maize",2011-06-01,4.96,2
"Snnpr","Gurage","Maize",2011-07-01,5.41,2
"Snnpr","Gurage","Maize",2011-08-01,6.53,2
"Snnpr","Gurage","Maize",2011-09-01,6.7,1
"Snnpr","Gurage","Maize",2011-10-01,5.98,2
"Snnpr","Gurage","Maize",2011-11-01,4.89,2
"Snnpr","Gurage","Maize",2011-12-01,3.83,2
"Snnpr","Gurage","Maize",2012-01-01,4.11,2
"Snnpr","Gurage","Maize",2012-02-01,4.39,2
"Snnpr","Gurage","Maize",2012-03-01,4.82,2
"Snnpr","Gurage","Maize",2012-04-01,4.72,2
"Snnpr","Gurage","Maize",2012-05-01,4.4,2
"Snnpr","Gurage","Maize",2012-06-01,5.07,2
"Snnpr","Gurage","Maize",2012-07-01,5.76,2
"Snnpr","Gurage","Maize",2012-08-01,5.51,2
"Snnpr","Gurage","Maize",2012-09-01,5.66,2
"Snnpr","Gurage","Maize",2012-10-01,5.69,2
"Snnpr","Gurage","Maize",2012-11-01,5.46,2
"Snnpr","Gurage","Maize",2012-12-01,4.78,2
"Snnpr","Gurage","Maize",2013-01-01,4.93,2
"Snnpr","Gurage","Maize",2013-02-01,5,2
"Snnpr","Gurage","Maize",2013-03-01,5.25,2
"Snnpr","Gurage","Maize",2013-04-01,5.15,2
"Snnpr","Gurage","Maize",2013-05-01,5.39,2
"Snnpr","Gurage","Maize",2013-06-01,5.84,2
"Snnpr","Gurage","Maize",2013-07-01,6.33,2
"Snnpr","Gurage","Maize",2013-08-01,6.66,2
"Snnpr","Gurage","Maize",2013-09-01,7.74,2
"Snnpr","Gurage","Maize",2013-10-01,6.14,2
"Snnpr","Gurage","Maize",2013-11-01,5.87,2
"Snnpr","Gurage","Maize",2013-12-01,4.66,2
"Snnpr","Gurage","Maize",2014-01-01,5.04,2
"Snnpr","Gurage","Maize",2014-02-01,4.86,2
"Snnpr","Gurage","Maize",2014-03-01,5.31,2
"Snnpr","Gurage","Maize",2014-04-01,5.15,2
"Snnpr","Gurage","Maize",2014-05-01,5.59,2
"Snnpr","Gurage","Maize",2014-06-01,5.46,2
"Snnpr","Gurage","Rice",2010-01-01,12.09,2
"Snnpr","Gurage","Rice",2010-02-01,12.09,2
"Snnpr","Gurage","Rice",2010-03-01,12.42,2
"Snnpr","Gurage","Rice",2010-04-01,12.25,2
"Snnpr","Gurage","Rice",2010-05-01,12.66,2
"Snnpr","Gurage","Rice",2010-06-01,12,2
"Snnpr","Gurage","Rice",2010-07-01,12.16,2
"Snnpr","Gurage","Rice",2010-08-01,12.16,2
"Snnpr","Gurage","Rice",2010-09-01,11.91,2
"Snnpr","Gurage","Rice",2010-10-01,12.84,2
"Snnpr","Gurage","Rice",2010-11-01,13.41,2
"Snnpr","Gurage","Rice",2010-12-01,13.34,2
"Snnpr","Gurage","Rice",2011-01-01,13.66,2
"Snnpr","Gurage","Rice",2011-02-01,12.6,1
"Snnpr","Gurage","Rice",2011-03-01,12.6,2
"Snnpr","Gurage","Rice",2011-04-01,13.27,2
"Snnpr","Gurage","Rice",2011-05-01,16,1
"Snnpr","Gurage","Rice",2011-06-01,15,2
"Snnpr","Gurage","Rice",2011-07-01,14.84,2
"Snnpr","Gurage","Rice",2011-08-01,15,2
"Snnpr","Gurage","Rice",2011-09-01,15,2
"Snnpr","Gurage","Rice",2011-10-01,13.34,2
"Snnpr","Gurage","Rice",2011-11-01,14.91,2
"Snnpr","Gurage","Rice",2011-12-01,14.84,2
"Snnpr","Gurage","Rice",2012-01-01,14.75,2
"Snnpr","Gurage","Rice",2012-02-01,14.91,2
"Snnpr","Gurage","Rice",2012-03-01,15,2
"Snnpr","Gurage","Rice",2012-04-01,14.91,2
"Snnpr","Gurage","Rice",2012-05-01,14.59,2
"Snnpr","Gurage","Rice",2012-06-01,14.41,2
"Snnpr","Gurage","Rice",2012-07-01,14.59,2
"Snnpr","Gurage","Rice",2012-08-01,14.34,2
"Snnpr","Gurage","Rice",2012-09-01,14.5,2
"Snnpr","Gurage","Rice",2012-10-01,14.5,2
"Snnpr","Gurage","Rice",2012-11-01,14.66,2
"Snnpr","Gurage","Rice",2012-12-01,14.75,2
"Snnpr","Gurage","Rice",2013-01-01,15.16,2
"Snnpr","Gurage","Rice",2013-02-01,15,2
"Snnpr","Gurage","Rice",2013-03-01,15.5,2
"Snnpr","Gurage","Rice",2013-04-01,15.5,2
"Snnpr","Gurage","Rice",2013-05-01,14.84,2
"Snnpr","Gurage","Rice",2013-06-01,15.59,2
"Snnpr","Gurage","Rice",2013-07-01,15.66,2
"Snnpr","Gurage","Rice",2013-08-01,15.66,2
"Snnpr","Gurage","Rice",2013-09-01,15.34,2
"Snnpr","Gurage","Rice",2013-10-01,15.5,2
"Snnpr","Gurage","Rice",2013-11-01,15.5,2
"Snnpr","Gurage","Rice",2013-12-01,15.5,2
"Snnpr","Gurage","Rice",2014-01-01,15.16,2
"Snnpr","Gurage","Rice",2014-02-01,15.34,2
"Snnpr","Gurage","Rice",2014-03-01,15.25,2
"Snnpr","Gurage","Rice",2014-04-01,15.34,2
"Snnpr","Gurage","Rice",2014-05-01,15.5,2
"Snnpr","Gurage","Rice",2014-06-01,14.84,2
"Snnpr","Gurage","Teff",2010-01-01,7.96,1
"Snnpr","Gurage","Teff",2010-02-01,7.93,1
"Snnpr","Gurage","Teff",2010-03-01,7.94,1
"Snnpr","Gurage","Teff",2010-04-01,7.94,1
"Snnpr","Gurage","Teff",2010-05-01,7.66,2
"Snnpr","Gurage","Teff",2010-06-01,8.21,2
"Snnpr","Gurage","Teff",2010-07-01,7.93,1
"Snnpr","Gurage","Teff",2010-08-01,7.93,1
"Snnpr","Gurage","Teff",2010-09-01,7.93,1
"Snnpr","Gurage","Teff",2010-10-01,7.71,1
"Snnpr","Gurage","Teff",2010-11-01,7.93,1
"Snnpr","Gurage","Teff",2010-12-01,7.92,1
"Snnpr","Gurage","Teff",2011-01-01,7.27,1
"Snnpr","Gurage","Teff",2011-02-01,7.15,2
"Snnpr","Gurage","Teff",2011-03-01,7.93,1
"Snnpr","Gurage","Teff",2011-04-01,8.64,1
"Snnpr","Gurage","Teff",2011-05-01,9.54,1
"Snnpr","Gurage","Teff",2011-06-01,10.64,1
"Snnpr","Gurage","Teff",2011-07-01,10.58,1
"Snnpr","Gurage","Teff",2011-08-01,10.58,1
"Snnpr","Gurage","Teff",2011-09-01,11.21,1
"Snnpr","Gurage","Teff",2011-10-01,10.58,1
"Snnpr","Gurage","Teff",2011-11-01,11.92,1
"Snnpr","Gurage","Teff",2011-12-01,10.6,1
"Snnpr","Gurage","Teff",2012-01-01,10.59,1
"Snnpr","Gurage","Teff",2012-02-01,11.11,2
"Snnpr","Gurage","Teff",2012-03-01,12.36,2
"Snnpr","Gurage","Teff",2012-04-01,13.06,2
"Snnpr","Gurage","Teff",2012-05-01,11.91,1
"Snnpr","Gurage","Teff",2012-06-01,13.02,2
"Snnpr","Gurage","Teff",2012-07-01,13.8,2
"Snnpr","Gurage","Teff",2012-08-01,14.33,1
"Snnpr","Gurage","Teff",2012-09-01,16.23,1
"Snnpr","Gurage","Teff",2012-10-01,15.73,2
"Snnpr","Gurage","Teff",2012-11-01,16.06,1
"Snnpr","Gurage","Teff",2012-12-01,14.64,1
"Snnpr","Gurage","Teff",2013-01-01,14.5,2
"Snnpr","Gurage","Teff",2013-02-01,14.76,2
"Snnpr","Gurage","Teff",2013-03-01,14.32,2
"Snnpr","Gurage","Teff",2013-04-01,14.87,2
"Snnpr","Gurage","Teff",2013-05-01,14.64,2
"Snnpr","Gurage","Teff",2013-06-01,14.7,2
"Snnpr","Gurage","Teff",2013-07-01,14.52,2
"Snnpr","Gurage","Teff",2013-08-01,14.64,2
"Snnpr","Gurage","Teff",2013-09-01,15.09,2
"Snnpr","Gurage","Teff",2013-10-01,15.95,2
"Snnpr","Gurage","Teff",2013-11-01,14.85,2
"Snnpr","Gurage","Teff",2013-12-01,14.29,2
"Snnpr","Gurage","Teff",2014-01-01,14.21,2
"Snnpr","Gurage","Teff",2014-02-01,13.94,2
"Snnpr","Gurage","Teff",2014-03-01,13.85,2
"Snnpr","Gurage","Teff",2014-04-01,13.93,2
"Snnpr","Gurage","Teff",2014-05-01,14.11,2
"Snnpr","Gurage","Teff",2014-06-01,15.09,2
"Snnpr","Gurage","Wheat",2010-01-01,4.63,2
"Snnpr","Gurage","Wheat",2010-02-01,4.96,2
"Snnpr","Gurage","Wheat",2010-03-01,4.03,2
"Snnpr","Gurage","Wheat",2010-04-01,4.27,2
"Snnpr","Gurage","Wheat",2010-05-01,4.82,2
"Snnpr","Gurage","Wheat",2010-06-01,4.78,2
"Snnpr","Gurage","Wheat",2010-07-01,4.86,2
"Snnpr","Gurage","Wheat",2010-08-01,4.54,2
"Snnpr","Gurage","Wheat",2010-09-01,4.56,2
"Snnpr","Gurage","Wheat",2010-10-01,4.77,2
"Snnpr","Gurage","Wheat",2010-11-01,5.9,2
"Snnpr","Gurage","Wheat",2010-12-01,5.27,2
"Snnpr","Gurage","Wheat",2011-01-01,5.24,2
"Snnpr","Gurage","Wheat",2011-02-01,5.56,2
"Snnpr","Gurage","Wheat",2011-03-01,6.44,2
"Snnpr","Gurage","Wheat",2011-04-01,6.28,2
"Snnpr","Gurage","Wheat",2011-05-01,7.96,2
"Snnpr","Gurage","Wheat",2011-06-01,8.6,2
"Snnpr","Gurage","Wheat",2011-07-01,8.53,2
"Snnpr","Gurage","Wheat",2011-08-01,8.88,2
"Snnpr","Gurage","Wheat",2011-09-01,8.9,2
"Snnpr","Gurage","Wheat",2011-10-01,9.75,2
"Snnpr","Gurage","Wheat",2011-11-01,8.88,2
"Snnpr","Gurage","Wheat",2011-12-01,7.55,2
"Snnpr","Gurage","Wheat",2012-01-01,7.58,2
"Snnpr","Gurage","Wheat",2012-02-01,8.16,2
"Snnpr","Gurage","Wheat",2012-03-01,7.86,2
"Snnpr","Gurage","Wheat",2012-04-01,8,2
"Snnpr","Gurage","Wheat",2012-05-01,8.06,2
"Snnpr","Gurage","Wheat",2012-06-01,7.58,2
"Snnpr","Gurage","Wheat",2012-07-01,7.74,2
"Snnpr","Gurage","Wheat",2012-08-01,7.72,2
"Snnpr","Gurage","Wheat",2012-09-01,7.54,2
"Snnpr","Gurage","Wheat",2012-10-01,7.82,2
"Snnpr","Gurage","Wheat",2012-11-01,7.21,2
"Snnpr","Gurage","Wheat",2012-12-01,7.44,2
"Snnpr","Gurage","Wheat",2013-01-01,7.39,2
"Snnpr","Gurage","Wheat",2013-02-01,7.93,2
"Snnpr","Gurage","Wheat",2013-03-01,7.53,2
"Snnpr","Gurage","Wheat",2013-04-01,7.5,2
"Snnpr","Gurage","Wheat",2013-05-01,7.43,2
"Snnpr","Gurage","Wheat",2013-06-01,7.46,2
"Snnpr","Gurage","Wheat",2013-07-01,8.07,2
"Snnpr","Gurage","Wheat",2013-08-01,8.19,2
"Snnpr","Gurage","Wheat",2013-09-01,8.4,2
"Snnpr","Gurage","Wheat",2013-10-01,8.45,2
"Snnpr","Gurage","Wheat",2013-11-01,8.99,2
"Snnpr","Gurage","Wheat",2013-12-01,8.15,2
"Snnpr","Gurage","Wheat",2014-01-01,8.08,2
"Snnpr","Gurage","Wheat",2014-02-01,7.94,2
"Snnpr","Gurage","Wheat",2014-03-01,8.09,2
"Snnpr","Gurage","Wheat",2014-04-01,8.96,2
"Snnpr","Gurage","Wheat",2014-05-01,9.8,2
"Snnpr","Gurage","Wheat",2014-06-01,9.66,2
"Snnpr","Hadiya","Barley",2010-01-01,5.68,2
"Snnpr","Hadiya","Barley",2010-02-01,5.44,2
"Snnpr","Hadiya","Barley",2010-03-01,5.46,2
"Snnpr","Hadiya","Barley",2010-04-01,3.58,2
"Snnpr","Hadiya","Barley",2010-05-01,5.99,2
"Snnpr","Hadiya","Barley",2010-06-01,4.88,2
"Snnpr","Hadiya","Barley",2010-07-01,5.5,2
"Snnpr","Hadiya","Barley",2010-08-01,4.72,2
"Snnpr","Hadiya","Barley",2010-09-01,5.16,2
"Snnpr","Hadiya","Barley",2010-10-01,5.22,2
"Snnpr","Hadiya","Barley",2010-11-01,4.79,2
"Snnpr","Hadiya","Barley",2010-12-01,4.93,2
"Snnpr","Hadiya","Barley",2011-01-01,5.05,2
"Snnpr","Hadiya","Barley",2011-02-01,5.29,2
"Snnpr","Hadiya","Barley",2011-03-01,5.33,2
"Snnpr","Hadiya","Barley",2011-04-01,5.4,2
"Snnpr","Hadiya","Barley",2011-05-01,6.79,2
"Snnpr","Hadiya","Barley",2011-06-01,8.84,2
"Snnpr","Hadiya","Barley",2011-07-01,8.75,2
"Snnpr","Hadiya","Barley",2011-08-01,9.25,2
"Snnpr","Hadiya","Barley",2011-09-01,9.5,2
"Snnpr","Hadiya","Barley",2011-10-01,9.5,2
"Snnpr","Hadiya","Barley",2011-11-01,9,2
"Snnpr","Hadiya","Barley",2011-12-01,7.92,2
"Snnpr","Hadiya","Barley",2012-01-01,8.21,2
"Snnpr","Hadiya","Barley",2012-02-01,9.25,2
"Snnpr","Hadiya","Barley",2012-03-01,9.59,2
"Snnpr","Hadiya","Barley",2012-04-01,9.5,2
"Snnpr","Hadiya","Barley",2012-05-01,9.95,2
"Snnpr","Hadiya","Barley",2012-06-01,9.5,2
"Snnpr","Hadiya","Barley",2012-07-01,10.5,2
"Snnpr","Hadiya","Barley",2012-08-01,10.04,2
"Snnpr","Hadiya","Barley",2012-09-01,9.5,2
"Snnpr","Hadiya","Barley",2012-10-01,10,2
"Snnpr","Hadiya","Barley",2012-11-01,10,2
"Snnpr","Hadiya","Barley",2012-12-01,8.04,2
"Snnpr","Hadiya","Barley",2013-01-01,7.65,2
"Snnpr","Hadiya","Barley",2013-02-01,7.73,2
"Snnpr","Hadiya","Barley",2013-03-01,8.27,2
"Snnpr","Hadiya","Barley",2013-04-01,8.35,2
"Snnpr","Hadiya","Barley",2013-05-01,8.71,2
"Snnpr","Hadiya","Barley",2013-06-01,9.37,2
"Snnpr","Hadiya","Barley",2013-07-01,9.5,2
"Snnpr","Hadiya","Barley",2013-08-01,9.5,2
"Snnpr","Hadiya","Barley",2013-09-01,9.71,2
"Snnpr","Hadiya","Barley",2013-10-01,9.5,2
"Snnpr","Hadiya","Barley",2013-11-01,8.96,2
"Snnpr","Hadiya","Barley",2013-12-01,8,2
"Snnpr","Hadiya","Barley",2014-01-01,8.5,2
"Snnpr","Hadiya","Barley",2014-02-01,9,2
"Snnpr","Hadiya","Barley",2014-03-01,9.75,2
"Snnpr","Hadiya","Barley",2014-04-01,9.54,2
"Snnpr","Hadiya","Barley",2014-05-01,9.43,2
"Snnpr","Hadiya","Barley",2014-06-01,9.45,2
"Snnpr","Hadiya","Beer",2010-01-01,6,1
"Snnpr","Hadiya","Beer",2010-02-01,6,1
"Snnpr","Hadiya","Beer",2010-03-01,6,1
"Snnpr","Hadiya","Beer",2010-04-01,6,1
"Snnpr","Hadiya","Beer",2010-05-01,7,1
"Snnpr","Hadiya","Beer",2010-06-01,7,1
"Snnpr","Hadiya","Beer",2010-07-01,7,1
"Snnpr","Hadiya","Beer",2010-08-01,7,1
"Snnpr","Hadiya","Beer",2010-09-01,7,1
"Snnpr","Hadiya","Beer",2010-10-01,7,1
"Snnpr","Hadiya","Beer",2010-11-01,7,1
"Snnpr","Hadiya","Beer",2010-12-01,7,1
"Snnpr","Hadiya","Beer",2011-01-01,9,1
"Snnpr","Hadiya","Beer",2011-02-01,7.1,1
"Snnpr","Hadiya","Beer",2011-03-01,7.2,1
"Snnpr","Hadiya","Beer",2011-04-01,7.25,1
"Snnpr","Hadiya","Beer",2011-05-01,8,1
"Snnpr","Hadiya","Beer",2011-06-01,8,1
"Snnpr","Hadiya","Beer",2011-07-01,8,1
"Snnpr","Hadiya","Beer",2011-08-01,8,1
"Snnpr","Hadiya","Beer",2011-09-01,8,1
"Snnpr","Hadiya","Beer",2011-10-01,9,1
"Snnpr","Hadiya","Beer",2011-11-01,9,1
"Snnpr","Hadiya","Beer",2011-12-01,9,1
"Snnpr","Hadiya","Beer",2012-01-01,10,1
"Snnpr","Hadiya","Beer",2012-02-01,10,1
"Snnpr","Hadiya","Beer",2012-03-01,10,1
"Snnpr","Hadiya","Beer",2012-04-01,10,1
"Snnpr","Hadiya","Beer",2012-05-01,10,1
"Snnpr","Hadiya","Beer",2012-06-01,10,1
"Snnpr","Hadiya","Beer",2012-07-01,10,1
"Snnpr","Hadiya","Beer",2012-08-01,10,1
"Snnpr","Hadiya","Beer",2012-09-01,10,1
"Snnpr","Hadiya","Beer",2012-10-01,10,1
"Snnpr","Hadiya","Beer",2012-11-01,10,1
"Snnpr","Hadiya","Beer",2012-12-01,10,1
"Snnpr","Hadiya","Beer",2013-01-01,12,1
"Snnpr","Hadiya","Beer",2013-02-01,10,1
"Snnpr","Hadiya","Beer",2013-03-01,10,1
"Snnpr","Hadiya","Beer",2013-04-01,10,1
"Snnpr","Hadiya","Beer",2013-05-01,10,1
"Snnpr","Hadiya","Beer",2013-06-01,10,1
"Snnpr","Hadiya","Beer",2013-07-01,12,1
"Snnpr","Hadiya","Beer",2013-08-01,11,1
"Snnpr","Hadiya","Beer",2013-09-01,11,1
"Snnpr","Hadiya","Beer",2013-10-01,12,1
"Snnpr","Hadiya","Beer",2013-11-01,12,1
"Snnpr","Hadiya","Beer",2013-12-01,12,1
"Snnpr","Hadiya","Beer",2014-01-01,12,1
"Snnpr","Hadiya","Beer",2014-02-01,12,1
"Snnpr","Hadiya","Beer",2014-03-01,12,1
"Snnpr","Hadiya","Beer",2014-04-01,12,1
"Snnpr","Hadiya","Beer",2014-05-01,12,1
"Snnpr","Hadiya","Beer",2014-06-01,12,1
"Snnpr","Hadiya","Cement",2010-01-01,128.33,1
"Snnpr","Hadiya","Cement",2010-02-01,120,2
"Snnpr","Hadiya","Cement",2010-03-01,145.83,2
"Snnpr","Hadiya","Cement",2010-04-01,182,2
"Snnpr","Hadiya","Cement",2010-05-01,193.33,2
"Snnpr","Hadiya","Cement",2010-06-01,198.33,1
"Snnpr","Hadiya","Cement",2010-07-01,183.33,1
"Snnpr","Hadiya","Cement",2010-08-01,183.17,2
"Snnpr","Hadiya","Cement",2010-09-01,194.33,1
"Snnpr","Hadiya","Cement",2010-10-01,184.33,1
"Snnpr","Hadiya","Cement",2010-11-01,196.67,1
"Snnpr","Hadiya","Cement",2010-12-01,210,1
"Snnpr","Hadiya","Cement",2011-01-01,218.33,1
"Snnpr","Hadiya","Cement",2011-02-01,211.67,1
"Snnpr","Hadiya","Cement",2011-03-01,224,1
"Snnpr","Hadiya","Cement",2011-04-01,219,1
"Snnpr","Hadiya","Cement",2011-05-01,157.43,1
"Snnpr","Hadiya","Cement",2011-06-01,249,1
"Snnpr","Hadiya","Cement",2011-07-01,221.33,1
"Snnpr","Hadiya","Cement",2011-08-01,227.83,2
"Snnpr","Hadiya","Cement",2011-09-01,220,1
"Snnpr","Hadiya","Cement",2011-10-01,200,1
"Snnpr","Hadiya","Cement",2011-11-01,199,1
"Snnpr","Hadiya","Cement",2011-12-01,176.25,2
"Snnpr","Hadiya","Cement",2012-01-01,148,1
"Snnpr","Hadiya","Cement",2012-02-01,130,1
"Snnpr","Hadiya","Cement",2012-03-01,150,2
"Snnpr","Hadiya","Cement",2012-04-01,145,2
"Snnpr","Hadiya","Cement",2012-05-01,140,2
"Snnpr","Hadiya","Cement",2012-06-01,132.5,2
"Snnpr","Hadiya","Cement",2012-07-01,140,2
"Snnpr","Hadiya","Cement",2012-08-01,140,2
"Snnpr","Hadiya","Cement",2012-09-01,142.5,2
"Snnpr","Hadiya","Cement",2012-10-01,145,2
"Snnpr","Hadiya","Cement",2012-11-01,141.25,2
"Snnpr","Hadiya","Cement",2012-12-01,132.5,2
"Snnpr","Hadiya","Cement",2013-01-01,120,1
"Snnpr","Hadiya","Cement",2013-02-01,130,2
"Snnpr","Hadiya","Cement",2013-03-01,126,2
"Snnpr","Hadiya","Cement",2013-04-01,130,2
"Snnpr","Hadiya","Cement",2013-05-01,172.5,2
"Snnpr","Hadiya","Cement",2013-06-01,170,2
"Snnpr","Hadiya","Cement",2013-07-01,182.5,2
"Snnpr","Hadiya","Cement",2013-08-01,130,2
"Snnpr","Hadiya","Cement",2013-09-01,131.66,2
"Snnpr","Hadiya","Cement",2013-10-01,122.5,2
"Snnpr","Hadiya","Cement",2013-11-01,122.5,2
"Snnpr","Hadiya","Cement",2013-12-01,127.5,2
"Snnpr","Hadiya","Cement",2014-01-01,135.17,2
"Snnpr","Hadiya","Cement",2014-02-01,129.17,2
"Snnpr","Hadiya","Cement",2014-03-01,124.66,2
"Snnpr","Hadiya","Cement",2014-04-01,127.5,2
"Snnpr","Hadiya","Cement",2014-05-01,128.16,2
"Snnpr","Hadiya","Cement",2014-06-01,120,2
"Snnpr","Hadiya","Maize",2010-01-01,3.33,2
"Snnpr","Hadiya","Maize",2010-02-01,3.3,2
"Snnpr","Hadiya","Maize",2010-03-01,3.23,2
"Snnpr","Hadiya","Maize",2010-04-01,3.12,2
"Snnpr","Hadiya","Maize",2010-05-01,3,2
"Snnpr","Hadiya","Maize",2010-06-01,3.03,2
"Snnpr","Hadiya","Maize",2010-07-01,2.38,2
"Snnpr","Hadiya","Maize",2010-08-01,2.27,2
"Snnpr","Hadiya","Maize",2010-09-01,2.35,2
"Snnpr","Hadiya","Maize",2010-10-01,2.67,2
"Snnpr","Hadiya","Maize",2010-11-01,2.66,2
"Snnpr","Hadiya","Maize",2010-12-01,3.06,2
"Snnpr","Hadiya","Maize",2011-01-01,3.29,2
"Snnpr","Hadiya","Maize",2011-02-01,2.98,2
"Snnpr","Hadiya","Maize",2011-03-01,4.17,2
"Snnpr","Hadiya","Maize",2011-04-01,4.02,2
"Snnpr","Hadiya","Maize",2011-05-01,5.45,2
"Snnpr","Hadiya","Maize",2011-06-01,5.34,2
"Snnpr","Hadiya","Maize",2011-07-01,5.75,2
"Snnpr","Hadiya","Maize",2011-09-01,6.47,1
"Snnpr","Hadiya","Maize",2011-10-01,5.25,2
"Snnpr","Hadiya","Maize",2011-11-01,4.62,2
"Snnpr","Hadiya","Maize",2011-12-01,4.5,2
"Snnpr","Hadiya","Maize",2012-01-01,4.37,1
"Snnpr","Hadiya","Maize",2012-02-01,5.2,2
"Snnpr","Hadiya","Maize",2012-03-01,5.52,2
"Snnpr","Hadiya","Maize",2012-04-01,5.25,2
"Snnpr","Hadiya","Maize",2012-05-01,5.48,2
"Snnpr","Hadiya","Maize",2012-06-01,5.5,2
"Snnpr","Hadiya","Maize",2012-07-01,6.04,2
"Snnpr","Hadiya","Maize",2012-08-01,6.23,2
"Snnpr","Hadiya","Maize",2012-09-01,5.56,2
"Snnpr","Hadiya","Maize",2012-10-01,5.84,2
"Snnpr","Hadiya","Maize",2012-11-01,5.62,2
"Snnpr","Hadiya","Maize",2012-12-01,4.41,2
"Snnpr","Hadiya","Maize",2013-01-01,4.5,2
"Snnpr","Hadiya","Maize",2013-02-01,5.19,2
"Snnpr","Hadiya","Maize",2013-03-01,5.5,2
"Snnpr","Hadiya","Maize",2013-04-01,5.38,2
"Snnpr","Hadiya","Maize",2013-05-01,6.08,2
"Snnpr","Hadiya","Maize",2013-06-01,6.02,2
"Snnpr","Hadiya","Maize",2013-07-01,6.13,2
"Snnpr","Hadiya","Maize",2013-08-01,5.88,2
"Snnpr","Hadiya","Maize",2013-09-01,6.21,2
"Snnpr","Hadiya","Maize",2013-10-01,5.54,2
"Snnpr","Hadiya","Maize",2013-11-01,5.94,2
"Snnpr","Hadiya","Maize",2013-12-01,5.17,2
"Snnpr","Hadiya","Maize",2014-01-01,5.37,2
"Snnpr","Hadiya","Maize",2014-02-01,5.42,2
"Snnpr","Hadiya","Maize",2014-03-01,5.81,2
"Snnpr","Hadiya","Maize",2014-04-01,5.63,2
"Snnpr","Hadiya","Maize",2014-05-01,5.79,2
"Snnpr","Hadiya","Maize",2014-06-01,6.04,2
"Snnpr","Hadiya","Rice",2010-01-01,13.5,2
"Snnpr","Hadiya","Rice",2010-02-01,14,2
"Snnpr","Hadiya","Rice",2010-03-01,13.5,2
"Snnpr","Hadiya","Rice",2010-04-01,13.5,2
"Snnpr","Hadiya","Rice",2010-05-01,14,2
"Snnpr","Hadiya","Rice",2010-06-01,14,2
"Snnpr","Hadiya","Rice",2010-07-01,14,2
"Snnpr","Hadiya","Rice",2010-08-01,13.59,2
"Snnpr","Hadiya","Rice",2010-09-01,13.66,2
"Snnpr","Hadiya","Rice",2010-10-01,13.5,2
"Snnpr","Hadiya","Rice",2010-11-01,14,1
"Snnpr","Hadiya","Rice",2010-12-01,13.5,2
"Snnpr","Hadiya","Rice",2011-01-01,13.91,2
"Snnpr","Hadiya","Rice",2011-02-01,13,2
"Snnpr","Hadiya","Rice",2011-03-01,13.16,2
"Snnpr","Hadiya","Rice",2011-04-01,14.34,2
"Snnpr","Hadiya","Rice",2011-05-01,15.09,2
"Snnpr","Hadiya","Rice",2011-06-01,15.5,2
"Snnpr","Hadiya","Rice",2011-07-01,15.84,2
"Snnpr","Hadiya","Rice",2011-08-01,16,2
"Snnpr","Hadiya","Rice",2011-09-01,16,2
"Snnpr","Hadiya","Rice",2011-10-01,16.5,2
"Snnpr","Hadiya","Rice",2011-11-01,16.5,2
"Snnpr","Hadiya","Rice",2011-12-01,16.5,2
"Snnpr","Hadiya","Rice",2012-01-01,16.5,2
"Snnpr","Hadiya","Rice",2012-02-01,16.5,2
"Snnpr","Hadiya","Rice",2012-03-01,16,2
"Snnpr","Hadiya","Rice",2012-04-01,16,2
"Snnpr","Hadiya","Rice",2012-05-01,16,2
"Snnpr","Hadiya","Rice",2012-06-01,16.66,2
"Snnpr","Hadiya","Rice",2012-07-01,16.5,2
"Snnpr","Hadiya","Rice",2012-08-01,16.66,2
"Snnpr","Hadiya","Rice",2012-09-01,16.5,2
"Snnpr","Hadiya","Rice",2012-10-01,17,2
"Snnpr","Hadiya","Rice",2012-11-01,16,1
"Snnpr","Hadiya","Rice",2012-12-01,16.5,2
"Snnpr","Hadiya","Rice",2013-01-01,16.5,2
"Snnpr","Hadiya","Rice",2013-02-01,16.5,2
"Snnpr","Hadiya","Rice",2013-03-01,17.16,2
"Snnpr","Hadiya","Rice",2013-04-01,16.5,2
"Snnpr","Hadiya","Rice",2013-05-01,16.66,2
"Snnpr","Hadiya","Rice",2013-06-01,17,2
"Snnpr","Hadiya","Rice",2013-07-01,17.34,2
"Snnpr","Hadiya","Rice",2013-08-01,17.16,2
"Snnpr","Hadiya","Rice",2013-09-01,16.5,2
"Snnpr","Hadiya","Rice",2013-10-01,17,2
"Snnpr","Hadiya","Rice",2013-11-01,17.5,2
"Snnpr","Hadiya","Rice",2013-12-01,17,2
"Snnpr","Hadiya","Rice",2014-01-01,17,2
"Snnpr","Hadiya","Rice",2014-02-01,17.34,2
"Snnpr","Hadiya","Rice",2014-03-01,17,2
"Snnpr","Hadiya","Rice",2014-04-01,17,2
"Snnpr","Hadiya","Rice",2014-05-01,17,2
