"item","region","zone","town","date","price","townCode","lat","lon"
"Maize","Snnpr","Gedeo","Yergachefe",2013-10-01,5.37,705022,6.157051373,38.202672901
"Maize","Snnpr","Gedeo","Yergachefe",2013-11-01,5.37,705022,6.157051373,38.202672901
"Maize","Snnpr","Gedeo","Yergachefe",2013-12-01,5.08,705022,6.157051373,38.202672901
"Maize","Snnpr","Gedeo","Yergachefe",2014-01-01,5.33,705022,6.157051373,38.202672901
"Maize","Snnpr","Gedeo","Yergachefe",2014-02-01,4.83,705022,6.157051373,38.202672901
"Maize","Snnpr","Gedeo","Yergachefe",2014-03-01,4.53,705022,6.157051373,38.202672901
"Maize","Snnpr","Gedeo","Yergachefe",2014-04-01,5.33,705022,6.157051373,38.202672901
"Maize","Snnpr","Gedeo","Yergachefe",2014-05-01,5.08,705022,6.157051373,38.202672901
"Maize","Snnpr","Gedeo","Yergachefe",2014-06-01,5.58,705022,6.157051373,38.202672901
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-01-01,3.2,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-02-01,3.13,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-03-01,3,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-04-01,2.93,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-05-01,3,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-06-01,3.2,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-07-01,3,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-08-01,2.03,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-09-01,2.07,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-10-01,2.17,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-11-01,2.2,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2010-12-01,2.47,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-01-01,2.67,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-02-01,2.53,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-03-01,4.07,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-04-01,4.17,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-05-01,5.43,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-06-01,5.2,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-07-01,5.8,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-09-01,5.57,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-10-01,5.1,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-11-01,4.4,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2011-12-01,4.5,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-01-01,4.4,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-02-01,4.5,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-03-01,5,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-04-01,5.17,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-05-01,5.23,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-06-01,5.6,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-07-01,6,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-08-01,5.93,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-09-01,4.5,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-10-01,5.9,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-11-01,4.67,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2012-12-01,4.47,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-01-01,4.67,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-02-01,4.87,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-03-01,4.87,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-04-01,5.23,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-05-01,6,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-06-01,6,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-07-01,6.37,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-08-01,6.63,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-09-01,5.43,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-10-01,5.63,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-11-01,5.63,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2013-12-01,5.33,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2014-01-01,5.23,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2014-02-01,5,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2014-03-01,5.07,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2014-04-01,5.77,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2014-05-01,5.77,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Welayta Sodo",2014-06-01,5.9,706011,6.854643741,37.757811483
"Maize","Snnpr","Wolayita","Boditi",2010-01-01,3.27,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-02-01,3.27,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-03-01,2.97,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-04-01,3,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-05-01,3,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-06-01,3.33,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-07-01,3.27,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-08-01,2.7,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-09-01,2.57,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-10-01,2,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-11-01,2,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2010-12-01,2.43,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-01-01,2.53,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-02-01,2.5,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-03-01,2.63,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-04-01,4.4,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-05-01,4.6,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-06-01,5.17,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-07-01,7.67,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-09-01,6.83,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-10-01,5.07,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-11-01,4.77,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2011-12-01,4.53,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-01-01,4.63,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-02-01,4.53,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-03-01,4.93,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-04-01,5,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-05-01,3.97,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-06-01,5.6,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-07-01,5.92,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-08-01,5.83,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-09-01,6,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-10-01,6.13,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-11-01,4.27,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2012-12-01,5,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-01-01,5,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-02-01,5.07,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-03-01,5.07,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-04-01,5.27,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-05-01,5.87,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-06-01,6.17,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-07-01,6.5,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-08-01,7,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-09-01,7.47,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-10-01,6,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-11-01,5.23,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2013-12-01,5.5,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2014-01-01,5.5,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2014-02-01,5.17,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2014-03-01,5.33,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2014-04-01,5.73,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2014-05-01,6,706031,6.951079921,37.860879728
"Maize","Snnpr","Wolayita","Boditi",2014-06-01,6,706031,6.951079921,37.860879728
"Maize","Snnpr","South Omo","Dimeka",2010-01-01,3.31,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-02-01,2.89,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-03-01,3,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-04-01,2.81,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-05-01,2.77,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-06-01,3.03,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-07-01,2.17,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-08-01,1.4,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-09-01,1.25,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-10-01,2.57,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-11-01,2.54,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2010-12-01,2.69,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-01-01,2.88,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-02-01,2.46,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-03-01,4.47,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-04-01,4,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-06-01,6.23,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-07-01,6.19,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-08-01,6.07,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-09-01,5.48,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-10-01,5.65,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-11-01,7.14,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2011-12-01,4.1,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-01-01,4.59,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-02-01,4.95,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-03-01,7.27,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-04-01,4.6,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-05-01,5.57,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-06-01,6.26,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-07-01,6.03,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-08-01,6.64,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-10-01,5.13,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-11-01,5.12,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2012-12-01,5.67,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-01-01,4.84,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-02-01,5.14,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-03-01,4.84,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-05-01,6.39,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-06-01,6.27,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-07-01,5.7,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-09-01,7.11,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-10-01,7.13,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-11-01,6.08,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2013-12-01,5.71,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2014-01-01,5.7,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2014-02-01,4.37,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2014-03-01,4.85,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2014-04-01,5.76,707043,5.17510955,36.546086619
"Maize","Snnpr","South Omo","Dimeka",2014-06-01,6.32,707043,5.17510955,36.546086619
"Maize","Snnpr","SHEKA","Masha",2010-01-01,1.69,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-02-01,1.68,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-03-01,1.66,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-04-01,1.72,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-05-01,1.7,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-06-01,1.71,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-07-01,1.28,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-08-01,1.12,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-09-01,1.28,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-10-01,1.26,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-11-01,1.12,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2010-12-01,1.77,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-01-01,1.43,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-02-01,1.42,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-03-01,1.78,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-04-01,2.65,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-05-01,4.24,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-06-01,4.22,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-07-01,4.84,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-08-01,5.23,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-10-01,4.1,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-11-01,2.46,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2011-12-01,2.76,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-01-01,3.04,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-02-01,3.31,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-03-01,4.97,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-04-01,3.37,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-06-01,5,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-07-01,4.8,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-08-01,4.75,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-10-01,3.23,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-11-01,2.25,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2012-12-01,3.35,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-01-01,4.22,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-02-01,4.22,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-04-01,4.19,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-05-01,4.47,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-06-01,5.03,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-07-01,5.03,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-08-01,5.03,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-09-01,4.19,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-10-01,3.3,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-11-01,3.3,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2013-12-01,3.3,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2014-01-01,3.85,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2014-02-01,3.85,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2014-03-01,6,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2014-04-01,6,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2014-05-01,6,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Masha",2014-06-01,6,708011,7.734421255,35.47117239
"Maize","Snnpr","SHEKA","Tepi",2010-01-01,2.5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-02-01,2.5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-03-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-04-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-05-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-06-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-07-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-08-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-09-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-10-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-11-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2010-12-01,2,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-01-01,2.5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-02-01,2.67,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-03-01,3.17,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-04-01,4,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-05-01,5.33,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-06-01,5.17,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-07-01,5.67,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-08-01,6.33,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-09-01,5.5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-10-01,5.17,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-11-01,4,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2011-12-01,4.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-01-01,4.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-02-01,4.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-03-01,4.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-04-01,5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-05-01,5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-06-01,5.17,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-07-01,5.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-08-01,6.17,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-09-01,6,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-10-01,4.5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-11-01,4,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2012-12-01,4.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-01-01,4.67,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-02-01,4.5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-03-01,4.67,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-04-01,4.5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-05-01,5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-06-01,5.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-07-01,5.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-08-01,5.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-09-01,6,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-10-01,5.83,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-11-01,5.67,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2013-12-01,5.5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2014-01-01,6,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2014-02-01,5.17,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2014-03-01,5,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2014-04-01,6,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2014-05-01,6,708031,7.19372864,35.419800489
"Maize","Snnpr","SHEKA","Tepi",2014-06-01,7,708031,7.19372864,35.419800489
"Maize","Snnpr","Kefa","Bonega",2010-01-01,2.17,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-02-01,2,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-03-01,1.87,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-04-01,1.67,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-05-01,1.53,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-06-01,1.93,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-07-01,2,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-08-01,1.57,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-09-01,1.53,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-10-01,1.57,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-11-01,1.73,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2010-12-01,1.77,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-01-01,2,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-02-01,2,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-04-01,3.83,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-05-01,5,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-06-01,5,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-07-01,5.83,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-08-01,6.33,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-09-01,5,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-10-01,4,709051,7.267736419,36.24309791
"Maize","Snnpr","Kefa","Bonega",2011-11-01,4.33,709051,7.267736419,36.24309791
